movie_id,tmdbid
3370,31618
3372,15873
3374,68427
3378,48213
3379,35412
3384,8333
3385,19259
3386,820
3387,11718
3388,8989
3389,32031
3390,58048
3391,26827
3392,11157
3393,28370
3394,918
3395,61178
3396,11176
3397,14900
3398,11899
3400,18890
3401,19736
3402,123047
3403,24575
3404,16535
3405,10971
3406,23928
3408,462
3409,9532
3410,117259
3412,2383
3414,53879
3415,1396
3417,11570
3418,1541
3420,17443
3421,8469
3422,27995
3423,36739
3424,925
3425,41823
3426,1713
3428,30547
3429,54825
3430,13939
3431,14373
3432,24873
3433,26263
3434,34746
3435,996
3436,9079
3438,1498
3439,1497
3440,1499
3441,1880
3442,33762
3444,11690
3445,29143
3446,35292
3447,36652
3448,801
3449,104301
3450,11520
3451,1879
3452,2085
3453,13539
3454,16222
3455,109479
3456,17078
3459,33516
3461,9960
3462,3082
3466,12187
3467,24748
3468,990
3469,1908
3470,9764
3471,840
3473,42237
3474,26689
3475,25673
3476,2291
3477,13531
3478,16620
3479,526
3480,13346
3481,243
3483,10501
3484,11478
3489,879
3492,85689
3494,17529
3496,118098
3497,1793
3498,11327
3499,1700
3500,54087
3501,34322
3502,41659
3503,593
3504,10774
3505,10083
3506,29786
3507,11356
3508,10747
3510,10559
3511,20697
3512,2621
3513,10479
3514,125709
3515,49721
3516,2006
3519,17339
3521,11305
3524,13665
3525,12309
3526,1552
3527,106
3528,10333
3529,11027
3531,123757
3534,10468
3535,1359
3536,4967
3537,31776
3538,10557
3539,27745
3543,13776
3544,26291
3545,10784
3546,10242
3548,16347
3549,4825
3550,11654
3551,10518
3552,11977
3553,18041
3554,14736
3555,3536
3556,1443
3557,10424
3559,28971
3563,9456
3564,889
3565,10564
3566,15723
3567,19600
3568,125537
3569,452
3571,36234
3572,39283
3573,65460
3574,55667
3576,12476
3577,5241
3578,98
3580,47724
3581,11129
3584,1058
3586,42159
3587,16395
3590,38925
3591,13105
3592,22501
3593,5491
3594,10560
3596,19419
3597,23531
3598,10688
3599,17889
3604,39391
3606,31516
3608,5683
3609,113279
3614,12518
3615,10567
3616,10642
3617,9285
3618,10569
3619,21879
3622,24918
3623,955
3624,8584
3625,47295
3626,11332
3627,16093
3628,29372
3629,962
3632,30588
3633,668
3634,23518
3635,691
3637,44018
3638,698
3639,682
3640,28973
3641,28974
3643,22994
3646,9600
3648,38006
3649,2768
3652,24920
3653,21
3654,10911
3655,10102
3658,26912
3660,26953
3661,26954
3662,26956
3663,26957
3664,26958
3667,80287
3668,6003
3669,23939
3671,11072
3672,23069
3673,21299
3674,38802
3675,13368
3676,985
3677,14002
3678,541
3679,21137
3680,36724
3681,938
3682,10648
3683,11368
3684,10875
3685,2075
3686,1551
3687,22500
3688,10246
3689,19698
3690,23919
3691,18835
3692,26554
3693,15239
3694,28165
3695,28169
3696,15762
3697,169
3698,865
3699,9663
3700,26889
3701,10128
3702,9659
3703,8810
3704,9355
3705,1727
3706,635
3707,10068
3708,11495
3709,11428
3710,10117
3711,35936
3712,25562
3713,51763
3714,73079
3715,38921
3716,35463
3717,9679
3719,51333
3720,17771
3723,10264
3724,31657
3725,29204
3726,17814
3727,11879
3728,21128
3729,482
3730,592
3731,31593
3732,12611
3733,14328
3735,9040
3736,25364
3737,43002
3738,5121
3739,195
3740,6978
3741,3133
3742,643
3743,10571
3744,479
3745,7450
3746,31023
3747,25636
3751,7443
3752,2123
3753,2024
3754,17711
3755,2133
3756,29946
3758,28774
3760,11598
3761,9702
3763,9873
3764,16820
3765,14864
3766,15379
3767,12764
3768,27352
3769,8348
3770,24099
3771,17897
3773,16094
3774,16096
3783,12706
3784,4244
3785,4247
3786,20770
3787,1050
3788,1052
3789,20540
3790,23655
3791,1788
3792,32275
3793,36657
3794,44490
3795,47585
3797,36047
3798,2655
3799,12599
3801,93
3802,9278
3806,18118
3807,11940
3808,24167
3809,10276
3810,19380
3811,13783
3812,11624
3813,15867
3814,11686
3816,29263
3819,11830
3821,12107
3822,10401
3823,32640
3824,10641
3825,6282
3826,9383
3827,5551
3830,27723
3831,2360
3832,28043
3833,33468
3834,21866
3835,33408
3836,11589
3837,15158
3838,16139
3839,16146
3840,26515
3841,11856
3843,13567
3844,10860
3845,8420
3846,18391
3847,20850
3849,27452
3851,38548
3852,20438
3855,46991
3857,10391
3858,14195
3859,15665
3861,10393
3862,18168
3863,8843
3864,10643
3865,23618
3868,37136
3869,37137
3870,23283
3871,3110
3872,14698
3873,11694
3877,9651
3879,11398
3882,1588
3884,19150
3888,41282
3889,12211
3893,10480
3894,80713
3895,10685
3896,1619
3897,786
3898,14805
3899,51179
3900,46119
3901,18074
3906,10562
3908,12212
3909,14629
3910,16
3911,13785
3912,34299
3914,22597
3915,19348
3916,10637
3917,9003
3918,9064
3919,11569
3920,10434
3922,39113
3925,469
3926,2160
3927,2161
3928,3073
3929,911
3930,10973
3932,10787
3933,43109
3937,9507
3938,27475
3939,27764
3940,27767
3941,40760
3942,40446
3943,24664
3945,20455
3946,10461
3947,1485
3948,1597
3949,641
3950,10687
3951,63956
3952,6521
3953,10763
3955,16888
3957,21142
3958,78140
3959,2134
3962,28605
3963,42797
3964,13465
3965,27033
3966,20367
3967,71
3968,1636
3969,10647
3971,13762
3972,12207
3973,11531
3974,24100
3977,4327
3978,4958
3979,9678
3980,11978
3981,8870
3983,14295
3984,681
3985,11372
3986,8452
3987,10862
3988,8871
3989,34045
3990,16340
3991,10481
3992,10867
3993,10876
3994,9741
3996,146
3997,11849
3998,11983
3999,11678
4000,2669
4002,2609
4003,12714
4005,708
4006,1857
4007,10673
4008,2604
4009,10132
4010,11064
4011,107
4012,40820
4014,392
4015,8859
4016,11688
4017,12509
4018,3981
4019,711
4020,2046
4021,5001
4022,8358
4023,5994
4024,25520
4025,1493
4027,134
4029,21991
4030,10577
4031,21355
4032,29122
4033,11973
4034,1900
4035,44853
4036,10873
4037,26719
4039,15739
4040,15413
4041,2623
4042,11209
4043,13715
4046,43258
4047,10655
4052,9989
4053,18828
4054,9816
4055,20637
4056,5955
4061,17474
4062,11191
4063,2613
4064,22021
4065,22048
4066,17006
4067,26333
4068,16723
4069,2018
4074,10499
4077,47943
4078,74340
4079,5709
4080,11215
4081,26477
4082,10937
4083,4639
4084,96
4085,90
4086,11028
4089,19324
4090,19933
4091,12919
4092,15785
4093,31701
4102,17159
4103,10110
4104,18935
4105,764
4109,15658
4110,4918
4111,28368
4113,52780
4115,26156
4116,34101
4117,32054
4121,2614
4123,12704
4124,580
4125,24828
4126,13703
4127,36914
4128,1547
4129,42010
4130,2608
4131,32058
4132,10019
4133,11649
4135,13509
4138,51521
4139,34379
4141,24940
4142,37302
4143,10984
4144,843
4146,318
4147,12806
4148,9740
4149,10878
4152,7093
4153,16300
4154,19405
4155,1921
4156,44412
4157,21620
4158,23685
4159,12138
4160,48217
4161,6073
4164,25208
4166,19513
4167,2749
4168,10050
4171,95682
4174,2302
4175,32686
4178,51802
4180,29492
4181,25447
4184,19490
4187,38805
4189,2428
4190,22013
4191,15598
4193,62127
4194,56137
4195,17965
4197,33250
4198,14460
4200,9594
4202,4986
4203,2453
4204,33676
4205,4587
4207,12773
4210,11454
4211,38718
4212,4192
4214,14052
4215,16889
4217,26580
4218,21309
4219,16263
4220,4985
4221,20704
4223,853
4224,10877
4225,5257
4226,77
4228,10833
4229,20309
4231,12658
4232,10054
4233,10646
4234,2575
4235,55
4236,65075
4237,44379
4238,2043
4239,4133
4240,56715
4241,10991
4242,15940
4243,26791
4246,634
4247,10956
4248,19366
4251,9519
4252,13898
4254,9290
4255,13166
4256,32590
4259,52654
4260,70282
4262,111
4263,32488
4265,10477
4267,2144
4268,24113
4270,1734
4273,4973
4275,849
4276,27223
4278,39266
4280,11307
4282,11163
4284,18691
4285,3784
4289,11936
4290,25221
4291,19494
4292,40842
4293,19357
4294,33743
4296,9062
4297,11174
4298,934
4299,9476
4300,37691
4304,14268
4305,5852
4306,808
4307,49453
4308,824
4310,676
4312,26813
4313,29572
4316,50541
4317,26255
4321,1406
4322,13554
4323,17664
4325,41050
4326,1632
4327,966
4329,301
4333,11896
4334,25538
4337,5923
4338,15497
4339,21876
4340,11090
4342,21056
4343,9397
4344,9705
4345,26475
4347,29937
4349,10364
4350,32458
4351,1089
4353,9967
4354,17494
4355,17465
4356,759
4357,10297
4359,10653
4361,9576
4366,10865
4367,1995
4368,10808
4369,9799
4370,644
4371,16161
4372,10691
4373,10615
4374,47596
4378,11826
4380,9301
4381,11444
4383,60670
4384,55551
4386,10992
4387,2140
4388,4248
4389,17612
4390,3134
4392,8217
4393,22478
4394,26483
4395,24382
4396,11286
4397,11950
4399,36245
4402,26573
4403,23439
4404,10728
4406,11697
4407,6106
4408,22477
4409,19200
4410,11300
4412,28650
4419,43316
4420,34689
4422,10238
4424,4789
4426,18030
4427,18988
4428,11536
4429,10339
4432,976
4433,69605
4434,65632
4436,4780
4437,11906
4438,11713
4439,9589
4440,12481
4441,13333
4442,13938
4443,10540
4444,9462
4445,82623
4446,2114
4447,8835
4448,11371
4449,78248
4450,9517
4451,25985
4452,15745
4453,24977
4454,36107
4458,13794
4459,13795
4462,38965
4463,47817
4464,31052
4465,10868
4466,9395
4467,14506
4470,2
4471,26044
4473,14911
4474,15592
4475,15267
4476,12710
4477,30502
4478,19382
4480,9599
4482,17170
4483,18509
4484,110428
4487,7520
4488,10126
4489,9602
4490,23752
4492,3980
4495,27397
4496,9748
4497,40095
4498,10651
4499,10141
4500,27362
4502,26386
4504,25884
4505,26355
4506,10675
4508,10130
4509,2617
4511,21362
4516,20443
4517,49365
4518,11347
4519,12144
4520,13704
4521,12505
4522,41963
4523,13482
4524,34014
4526,12120
4527,47818
4529,3543
4531,9604
4533,10925
4534,13965
4535,24266
4537,18197
4541,11503
4544,11966
4545,2605
4546,8740
4552,41428
4553,8337
4557,28176
4558,9493
4562,12582
4563,10001
4564,11352
4565,12500
4568,17882
4571,1648
4572,4105
4573,22711
4574,19124
4577,10142
4578,3064
4580,10134
4581,21291
4583,30352
4584,15142
4585,14550
4587,2210
4589,21721
4591,11828
4593,10551
4594,20713
4595,27461
4597,1380
4599,11465
4600,17190
4602,9085
4603,17819
4605,14776
4608,29185
4610,32059
4611,505
4612,4486
4613,10345
4614,10222
4615,12774
4616,14621
4617,19118
4619,15138
4621,9494
4622,17362
4623,9942
4624,8216
4625,4296
4626,24739
4628,9686
4629,27418
4630,39002
4632,31606
4634,37146
4635,20006
4636,8867
4638,331
4639,11467
4640,327
4641,1548
4642,13403
4643,869
4644,552
4645,36095
4646,33379
4649,2171
4653,41946
4654,10135
4658,19236
4660,60276
4661,12150
4662,11185
4663,47045
4666,12478
4670,25155
4671,65015
4672,24077
4673,9618
4675,31608
4676,22102
4677,6951
4678,11959
4679,2616
4681,249
4683,183
4686,8494
4687,26535
4688,41784
4689,27431
4690,2148
4695,31941
4697,27813
4699,2057
4700,9880
4701,5175
4703,41951
4704,11385
4705,4484
4708,44258
4709,20391
4710,12584
4711,70042
4713,11542
4714,17169
4715,39176
4717,19267
4718,2770
4719,12610
4720,1933
4721,13496
4722,21055
4723,24936
4725,10972
4727,1722
4728,9896
4732,9683
4733,2779
4734,2294
4735,10016
4736,26602
4738,22230
4740,13966
4741,742
4743,15104
4744,8922
4745,11065
4748,16314
4749,18885
4750,40508
4754,16307
4756,11370
4757,12508
4759,25462
4765,18734
4766,44321
4769,58062
4770,2176
4771,20857
4772,22617
4773,75386
4774,2185
4775,10696
4776,2034
4777,21538
4780,48834
4782,31016
4783,32567
4784,12537
4785,9028
4786,16180
4787,11521
4788,21028
4789,27327
4792,29756
4794,20115
4795,30295
4796,25767
4798,22874
4799,11576
4800,43860
4801,43802
4802,9660
4803,15393
4804,248
4808,1644
4809,12502
4810,66092
4811,10373
4812,13766
4813,16380
4814,12103
4815,11313
4816,9398
4818,45864
4821,10866
4822,34549
4823,9778
4825,58429
4826,16121
4827,40220
4828,166
4830,1623
4831,40932
4833,13550
4835,16769
4836,42158
4840,1716
4844,3172
4845,17708
4846,12780
4847,570
4848,1018
4849,25641
4850,16767
4852,11380
4855,984
4857,14811
4860,55727
4862,9585
4863,14267
4864,45929
4865,768
4866,2100
4867,11091
4871,18192
4873,9081
4874,167
4876,9378
4877,27444
4878,141
4879,10034
4880,11457
4881,10778
4883,67385
4885,11456
4886,585
4887,10796
4888,23949
4889,11088
4890,9889
4893,45964
4896,671
4898,20794
4899,11469
4900,14369
4901,1535
4902,1433
4903,1999
4909,12472
4911,11834
4912,16085
4914,269
4915,16441
4916,11422
4917,31037
4919,10656
4920,32847
4921,39938
4925,14584
4926,58886
4927,72277
4928,5781
4929,23805
4932,11033
4936,3537
4939,8738
4941,3604
4942,6974
4945,10649
4946,42566
4947,17689
4951,10847
4952,33525
4953,27591
4954,299
4956,42160
4957,10650
4958,8007
4959,19076
4961,50562
4962,13503
4963,161
4964,43774
4965,31064
4966,31682
4967,8342
4969,4886
4970,228
4971,23111
4973,194
4974,11397
4975,1903
4976,11889
4977,28171
4978,9523
4979,9428
4980,1649
4981,11938
4985,24264
4987,26978
4988,19209
4989,8386
4990,12589
4991,12312
4992,11232
4993,120
4994,11086
4995,453
4998,11414
5004,10794
5007,5052
5008,37257
5009,8489
5010,855
5011,12660
5012,10269
5013,5279
5014,10950
5015,1365
5016,6440
5021,6037
5023,61418
5025,11857
5026,6312
5027,11595
5028,24166
5033,10170
5034,18317
5039,848
5040,9610
5041,15035
5046,4965
5047,11891
5048,11888
5049,150
5051,112
5053,20678
5054,15050
5055,10423
5059,57976
5060,651
5062,20620
5063,18647
5064,11362
5065,2637
5066,10229
5068,12659
5069,68149
5071,35650
5072,9606
5073,11447
5074,16550
5075,13915
5076,34723
5077,31674
5080,20009
5081,2084
5083,74692
5088,4031
5092,11870
5093,9884
5094,11535
5095,27593
5096,11212
5099,28345
5102,21845
5103,11528
5105,931
5106,17130
5107,10592
5108,8470
5109,16690
5110,39939
5111,9272
5112,14778
5113,19137
5114,32499
5116,33668
5120,993
5121,11698
5127,10052
5128,11979
5131,13791
5134,9991
5135,480
5136,44340
5137,18984
5139,23479
5146,15999
5147,614
5151,2752
5152,10590
5155,22910
5156,42517
5159,13225
5165,7219
5168,18646
5170,13950
5171,2135
5177,965
5178,33135
5181,54287
5187,32030
5189,29343
5197,27458
5198,14807
5202,39543
5205,30924
5209,24549
5212,24825
5213,38147
5214,24032
5218,425
5219,1576
5220,5851
5221,25014
5222,15647
5224,38880
5225,1391
5226,18172
5231,31805
5237,10627
5238,42750
5239,27930
5240,259557
5241,28124
5244,15119
5246,12705
5247,11006
5248,15120
5250,21629
5254,36586
5255,6020
5256,39541
5258,18292
5264,15028
5265,9275
5266,4547
5267,14635
5268,29135
5269,1791
5272,35651
5275,22784
5278,24585
5279,17990
5282,11560
5283,11452
5284,18435
5285,35944
5288,26851
5291,548
5292,11590
5293,1537
5294,12149
5296,11812
5297,35080
5298,441
5299,8346
5300,14168
5303,2565
5304,307
5307,6393
5308,12154
5309,11630
5311,21970
5312,11892
5313,9334
5316,10491
5319,18079
5321,35337
5322,59199
5323,11470
5324,16643
5325,1282
5328,69324
5329,11468
5333,26030
5334,10164
5337,28117
5338,40555
5339,28384
5341,27094
5345,56179
5346,5203
5347,13201
5348,9689
5349,557
5353,55106
5356,39154
5357,24767
5358,33796
5361,12227
5363,10985
5364,2251
5365,2894
5372,14117
5373,38360
5375,28907
5377,245
5378,1894
5379,4012
5380,9026
5382,15417
5384,28577
5385,13963
5387,1957
5388,320
5389,9023
5390,27834
5391,17734
5397,24008
5398,53229
5400,4614
5401,12277
5404,15677
5409,13153
5410,811
5414,3132
5415,9583
5416,18408
5417,13245
5418,2501
5419,9637
5420,12100
5421,16857
5422,52258
5423,10394
5424,27451
5425,15813
5427,18905
5428,14774
5433,17898
5434,21635
5435,27945
5437,30194
5438,10169
5440,13909
5442,41805
5443,35696
5444,11544
5445,180
5446,9555
5447,57022
5448,17710
5449,2022
5450,50035
5451,9719
5452,11982
5454,12251
5455,88818
5456,30114
5458,21972
5459,608
5460,59387
5461,26290
5462,17043
5463,6278
5464,4147
5465,16664
5466,14651
5468,15096
5470,20324
5471,49370
5472,14902
5475,2721
5476,11442
5477,1364
5478,8869
5479,8665
5480,10996
5481,818
5483,29047
5485,39141
5486,33152
5489,6404
5490,19133
5493,24130
5497,23728
5498,3780
5499,10786
5500,8764
5501,13908
5502,2675
5503,12308
5504,9488
5505,9962
5506,9573
5507,7451
5508,2750
5512,43772
5513,20337
5515,34070
5521,10081
5522,11484
5523,11692
5524,9266
5525,3640
5527,30072
5528,9357
5529,12771
5530,9296
5531,15070
5532,26942
5537,97447
5538,11243
5539,19975
5540,10323
5541,9595
5543,46878
5544,24750
5548,9941
5550,39833
5553,10859
5556,9544
5560,31514
5562,26056
5563,13536
5564,20616
5568,16806
5569,15516
5570,9299
5572,10611
5573,12770
5574,4108
5575,55903
5577,9685
5580,16370
5581,18913
5582,14361
5584,18943
5585,32685
5588,12262
5589,33506
5590,29515
5591,41582
5596,34086
5597,11504
5601,19049
5602,5506
5603,32961
5604,32568
5607,19460
5608,575
5609,10550
5610,9034
5611,9093
5612,9039
5613,1958
5614,23550
5615,68569
5617,11013
5618,129
5619,54714
5620,11529
5621,10771
5625,31005
5628,2110
5629,15173
5630,9533
5632,4107
5633,10575
5635,15720
5636,9260
5637,21828
5638,1682
5640,18983
5643,24348
5644,19140
5646,37606
5649,11868
5650,12921
5651,19953
5657,12719
5663,12590
5664,37964
5665,7501
5666,1809
5667,13768
5668,10994
5669,1430
5670,19973
5672,12600
5673,8051
5675,12779
5678,1613
5679,565
5680,14112
5682,15192
5684,21925
5685,30309
5688,20861
5689,12647
5690,12477
5693,11009
5694,10805
5696,17496
5699,5917
5700,31278
5704,44932
5706,30709
5707,19429
5710,11340
5712,11644
5720,6399
5721,25773
5723,26560
5733,31679
5735,12237
5736,15901
5741,12579
5742,85058
5745,25113
5746,28893
5747,11646
5749,24634
5752,21764
5755,37936
5764,21874
5767,31407
5768,16471
5771,39874
5772,25468
5773,19507
5779,31646
5780,14269
5782,1672
5784,9645
5785,9012
5786,13098
5787,13440
5788,12454
5791,1360
5792,13441
5796,12208
5797,11905
5799,1941
5801,31918
5802,19662
5803,8427
5804,9021
5809,9280
5810,65
5812,10712
5816,672
5817,16351
5818,542
5820,30192
5826,11617
5828,81530
5829,34341
5833,11880
5836,1377
5838,2528
5839,12716
5840,12717
5841,13888
5843,10750
5847,25566
5849,13386
5853,9538
5856,49934
5863,42371
5867,11524
5872,36669
5873,17187
5874,10426
5875,32625
5876,8198
5878,64
5879,13376
5880,15074
5881,2103
5882,9016
5883,16028
5884,27070
5888,20992
5889,66091
5890,6007
5891,25239
5893,25284
5896,35612
5899,14433
5900,9932
5901,13369
5902,2757
5903,7299
5909,4241
5912,22257
5915,17360
5919,38849
5922,29743
5925,40219
5927,16363
5929,171
5932,42124
5938,17590
5941,13497
5942,11852
5943,7303
5944,201
5945,2755
5947,21868
5949,10856
5951,18602
5952,121
5953,25838
5954,1429
5955,13435
5956,3131
5957,2642
5959,11022
5961,9491
5962,2149
5963,20139
5965,19067
5968,14931
5969,11317
5970,4032
5971,8392
5974,12232
5975,11706
5979,26946
5980,16938
5984,4561
5986,16993
5988,21332
5989,640
5990,10599
5991,1574
5992,590
5993,13560
5994,29339
5995,423
5999,16225
6001,262
6002,15395
6003,4912
6005,23626
6006,12090
6009,36273
6012,9582
6013,10628
6014,11078
6016,598
6020,43886
6021,11222
6022,13199
6023,8073
6025,15278
6027,14667
6030,15734
6031,34148
6033,53027
6035,26252
6036,24742
6039,5968
6040,10727
6041,9045
6042,9082
6044,80965
6049,61807
6051,7514
6055,39349
6057,12253
6058,9358
6059,1647
6060,9027
6062,21189
6063,10894
6064,28528
6067,12490
6070,15802
6078,10724
6086,37191
6090,81001
6093,10150
6095,16407
6100,8288
6101,15600
6104,11949
6107,42130
6111,23942
6116,25872
6119,14645
6122,21923
6123,1563
6124,17132
6125,59533
6140,29702
6141,24830
6143,9699
6145,30789
6148,47955
6153,23943
6155,9919
6156,6038
6157,9480
6158,14873
6159,13132
6162,1956
6163,12112
6166,12139
6169,24883
6170,17264
6178,33364
6181,59401
6182,22233
6183,4952
6184,991
6185,4911
6186,16072
6187,11615
6188,11635
6192,102
6193,14293
6195,105024
6196,10623
6197,9613
6201,21867
6202,49680
6203,6524
6204,11244
6210,23834
6212,10678
6213,9567
6214,979
6215,13819
6216,1591
6217,24186
6218,455
6219,10632
6220,10929
6222,16229
6223,12079
6225,36362
6228,23159
6232,15347
6234,37258
6235,8996
6237,17729
6238,12157
6239,11571
6241,10293
6242,2671
6244,45129
6245,42618
6246,41164
6249,9557
6250,6171
6251,13691
6252,11523
6254,14675
6263,10782
6264,9341
6265,9776
6266,10735
6267,16425
6268,25461
6269,51927
6270,12516
6271,1675
6273,17057
6279,6016
6280,8409
6281,1817
6283,11299
6285,21052
6286,7294
6287,9506
6288,14290
6289,24982
6290,2662
6291,12093
6294,11817
6295,24621
6296,13370
6297,8326
6298,13411
6299,11516
6300,10180
6301,994
6302,66918
6303,10514
6305,1714
6306,14308
6308,9930
6310,107569
6313,108553
6314,12661
6315,29355
6316,24961
6319,20978
6320,47762
6322,10743
6323,2832
6324,31459
6327,38868
6329,15098
6330,11458
6331,16636
6332,18736
6333,36658
6334,46989
6335,20689
6336,13438
6337,15394
6338,10708
6339,22016
6341,22958
6342,15850
6344,10989
6345,1816
6347,17667
6348,17464
6349,15259
6350,10515
6357,11424
6358,34857
6365,604
6367,10720
6368,51230
6370,1555
6371,33875
6373,310
6374,5146
6375,30055
6376,12544
6377,12
6378,9654
6379,9902
6380,2260
6382,18385
6383,584
6385,1088
6386,5921
6387,47423
6390,43239
6395,29425
6400,51391
6402,50285
6405,6646
6407,38720
6408,147729
6410,15462
6412,43828
6415,47715
6417,12629
6422,21027
6424,11890
6425,36807
6427,37662
6428,11916
6429,14551
6433,26317
6434,43490
6436,8092
6440,290
6442,2470
6448,10243
6449,42541
6452,40085
6453,47684
6454,2263
6460,3009
6461,6643
6464,14817
6465,41426
6466,41791
6476,2071
6477,43516
6480,32489
6482,10152
6483,31246
6484,11375
6493,17813
6502,170
6503,9471
6506,9581
6509,216
6510,47676
6514,113739
6515,52758
6516,38171
6517,61225
6523,18722
6527,33454
6528,19753
6530,11482
6533,6949
6534,1927
6535,10327
6536,14411
6537,296
6538,302
6539,22
6541,8698
6542,554
6545,17920
6547,32235
6548,8961
6549,17403
6550,9486
6551,20439
6552,3472
6553,35265
6554,25921
6557,68927
6558,11894
6559,20726
6560,24558
6561,12649
6563,24356
6564,1996
6565,4464
6566,12279
6567,9104
6568,33339
6571,54580
6572,4613
6573,12530
6574,45096
6577,24993
6578,53021
6579,430
6581,5185
6582,10553
6583,21512
6584,21449
6586,8273
6587,8046
6588,50350
6591,8094
6592,26195
6593,10330
6595,9257
6596,9499
6597,17180
6598,15292
6603,41206
6604,33954
6609,24192
6611,833
6612,26755
6614,3101
6615,6466
6616,20210
6617,2055
6618,11770
6619,14926
6620,2771
6624,10923
6625,17745
6628,21989
6629,18573
6631,41759
6636,8992
6638,19053
6639,11206
6643,18148
6644,54898
6645,636
6650,11898
6654,35072
6656,44585
6658,9051
6659,9362
6660,19542
6662,936
6663,12268
6664,10999
6665,33521
6666,4593
6667,34044
6668,12276
6669,3782
6670,36629
6671,2891
6678,20815
6679,19433
6684,6619
6686,10610
6687,2830
6688,15920
6689,21413
6691,16405
6692,33255
6695,11351
6696,333
6699,22200
6702,13778
6705,1415
6706,31094
6707,11547
6708,7270
6709,1428
6710,17906
6711,153
6713,33320
6715,61054
6718,27590
6720,14603
6721,10617
6722,10618
6723,10619
6724,11293
6731,8408
6732,14030
6734,2687
6744,19064
6746,25241
6748,28942
6750,10739
6751,12767
6752,22309
6753,13156
6754,277
6755,9707
6760,36791
6763,7288
6764,10159
6765,10934
6768,5653
6769,321
6770,20
6772,5168
6773,9662
6774,837
6775,20303
6776,19666
6777,821
6780,1358
6782,11475
6783,776
6785,16563
6786,11703
6787,891
6788,83714
6789,12531
6790,10881
6791,11832
6793,11806
6794,10438
6796,650
6797,10337
6798,8446
6800,9874
6803,29161
6804,21627
6807,4543
6808,11046
6809,11707
6810,7442
6811,14425
6812,6723
6814,16969
6816,13339
6817,28761
6818,25237
6820,9871
6821,33258
6827,33783
6832,11364
6835,39916
6836,31634
6837,43739
6849,13765
6850,12772
6851,47866
6852,18900
6853,73265
6856,3087
6857,14282
6858,11502
6860,21219
6862,2116
6863,1584
6867,2056
6868,4997
6869,8439
6870,322
6872,11059
6873,11775
6874,24
6879,11329
6880,9373
6881,1550
6882,5493
6883,28200
6884,10629
6885,10944
6886,9839
6887,13920
6888,4256
6889,10009
6890,1807
6893,10536
6898,1376
6899,31397
6902,20312
6909,10389
6911,31206
6912,28658
6918,897
6920,11657
6927,10922
6932,13537
6934,605
6935,33222
6936,10719
6938,23995
6939,1277
6942,508
6944,11846
6945,50314
6946,10715
6947,8619
6948,21525
6949,14892
6950,12146
6951,10588
6952,4970
6953,470
6954,11042
6957,10147
6958,10756
6959,9562
6961,11012
6962,279714
6963,30068
6965,158413
6966,9556
6967,13581
6969,19184
6970,24203
6971,9065
6973,4823
6974,10168
6975,10234
6978,14022
6979,860
6981,48035
6982,5000
6983,22744
6984,17831
6985,780
6986,31510
6987,234
6989,8289
6990,11583
6992,6472
6993,5143
6994,11384
6996,8010
6997,10410
6998,47095
6999,10407
7000,9292
7001,11850
7004,951
7005,10804
7007,9319
7008,1643
7009,2007
7010,10995
7012,2612
7013,3112
7015,2611
7016,1825
7017,10538
7018,11092
7019,18410
7020,14904
7022,3176
7023,9261
7024,5336
7025,23908
7026,14671
7027,11509
7028,10729
7030,20763
7031,2047
7032,14249
7033,10021
7034,11634
7036,11824
7037,8222
7038,20067
7040,9846
7041,23719
7044,483
7045,10166
7046,6069
7047,11018
7048,11676
7049,28293
7050,28292
7051,3681
7052,43875
7053,31798
7054,43436
7055,20325
7056,17687
7057,19075
7058,41465
7059,17641
7060,12545
7061,27972
7062,898
7063,2000
7064,648
7065,618
7067,19120
7069,11316
7070,3089
7071,29845
7072,995
7073,1594
7074,32318
7075,11839
7076,916
7078,1976
7079,31685
7080,3062
7082,12708
7083,42045
7084,11610
7085,4939
7086,25016
7087,15927
7088,40423
7089,7857
7090,79
7091,13912
7092,70881
7093,987
7096,30140
7099,81
7101,11821
7102,10023
7103,51036
7104,11519
7107,15659
7108,18857
7109,33517
7114,42740
7115,20126
7116,827
7117,11811
7118,20043
7121,25431
7122,17685
7123,2742
7124,22010
7125,51145
7127,48129
7131,18904
7132,37719
7134,9063
7137,10744
7139,10511
7141,22289
7142,10028
7143,616
7147,587
7149,6964
7150,1792
7151,3635
7153,122
7154,11820
7155,8696
7156,12698
7158,11093
7160,504
7161,11007
7162,2289
7163,9620
7164,10601
7165,52036
7167,13433
7169,14844
7171,37088
7173,5966
7175,10718
7176,40427
7177,14757
7178,11034
7179,25095
7181,30080
7184,65012
7190,131313
7191,34151
7192,15797
7193,9548
7202,11429
7205,14815
7206,427
7208,3022
7209,778
7211,23152
7212,23567
7215,22584
7216,27725
7217,16227
7218,980
7219,16933
7222,37833
7223,18995
7225,5205
7228,14239
7234,405
7235,9696
7236,4917
7238,5055
7243,3059
7245,28586
7247,11708
7248,27329
7251,17736
7254,1954
7255,13476
7256,11194
7257,12634
7258,13505
7259,14114
7260,15708
7261,21301
7262,20483
7263,14292
7264,44539
7265,1278
7266,18841
7282,76176
7285,11023
7292,11221
7293,1824
7294,16784
7297,11083
7299,337
7301,43376
7302,28963
7303,2576
7304,22561
7305,19345
7306,14430
7307,12775
7308,9838
7310,2099
7311,42852
7312,40454
7315,8842
