mid,genre_id
12105,12
12105,35
12105,14
12105,10402
14,18
24128,10402
24128,99
11001,28
11001,35
11001,80
10390,18
10390,10749
9453,18
9453,36
9453,10749
704,10402
704,35
142132,35
24153,18
24153,10402
11797,27
18086,35
18086,27
17887,35
17887,10749
10669,18
10669,12
10669,53
11527,12
11527,14
40867,35
40867,10402
1049,18
1049,53
1049,9648
1049,10749
28032,16
28032,18
28032,10751
28032,14
11326,18
11326,10402
28377,27
10975,28
10975,12
10975,80
10975,53
10974,12
10974,28
10974,35
10398,53
2290,35
2290,18
2290,36
24071,35
24071,18
24071,10749
62994,10749
62994,35
60994,18
60994,10749
16112,10402
16112,10751
16112,12
16112,35
16112,14
32305,28
32305,35
32305,53
14429,18
14429,35
14429,10749
14429,10751
15198,18
15198,35
6415,28
6415,35
6415,10752
24066,35
24066,80
24066,10749
21430,18
21430,9648
21430,878
10381,18
10381,28
10381,35
171982,10749
171982,18
171982,35
60285,28
60285,10752
60285,37
5622,10402
5622,35
5622,18
10349,9648
10349,27
42518,28
42518,12
42518,16
42518,10751
29787,53
29787,18
29787,27
29787,878
9638,27
9638,878
10576,27
10576,9648
10576,53
12662,27
12662,53
11712,18
11712,28
11712,35
12618,18
12618,10749
13824,35
13824,10751
226,80
226,18
10388,80
10388,18
10388,9648
9346,35
9346,10749
9346,18
861,28
861,12
861,878
14412,80
14412,53
14412,10749
9377,35
11541,18
11541,10749
11541,10752
11901,37
4929,37
11230,28
11230,35
8416,18
11054,35
11054,10751
11054,10402
851,18
851,10749
24453,18
18254,18
18254,36
18254,10749
56235,99
20123,18
20123,35
20123,80
20123,14
16642,18
16642,10749
3086,35
3086,10749
16305,12
16305,35
16305,10749
32255,35
32255,10749
19997,53
3767,18
3767,10749
3767,53
17352,10402
17352,10749
17352,10752
535,18
535,10749
2731,18
2731,10749
1654,28
1654,12
1654,10752
14831,35
14831,10402
658,12
658,28
658,53
657,28
657,53
657,12
646,12
646,28
646,53
5689,10749
5689,12
5689,18
391,37
8052,18
8052,53
8052,80
772,35
772,10751
772,12
31650,80
31650,18
31650,10749
31650,53
550,18
12220,35
12220,18
12220,10749
1610,35
1610,10749
42881,18
29064,27
29064,53
404,18
42196,80
42196,18
42196,27
42196,53
42196,9648
36819,10751
36819,14
36819,878
36819,12
36819,35
42726,18
42726,10749
9343,18
9343,12
16858,18
42006,18
42006,10752
11562,35
11562,18
10496,27
10496,53
16162,18
16162,35
8649,18
31306,35
31306,18
10563,35
10563,10749
14484,18
14484,10749
32043,18
32043,27
32043,9648
32043,53
15247,53
15247,9648
29251,99
5548,28
5548,53
5548,878
5549,28
5549,12
5549,80
5549,878
5549,53
856,14
856,16
856,35
856,80
856,10751
38772,35
38772,18
699,12
699,28
699,53
709,12
709,28
709,53
253,12
253,28
253,53
13511,27
660,12
660,28
660,53
11377,27
11377,9648
11377,53
26149,18
492,35
492,18
492,14
128,12
128,14
128,16
8672,99
8056,18
8056,35
8056,10752
2020,35
2020,10749
9481,18
9481,9648
9481,53
9481,80
9008,18
9008,53
9008,36
14242,99
16129,35
16129,10749
16129,18
11489,18
28145,18
18111,35
18111,27
18111,878
31361,35
31361,12
31361,18
11223,53
11223,27
11223,9648
11223,18
16281,27
16281,35
16288,27
16288,35
1694,878
1694,35
1694,27
476,18
476,80
37094,80
37094,18
37094,53
13555,27
961,28
961,12
961,35
961,18
961,10752
24831,27
24831,53
24831,878
24831,35
25560,35
25560,18
25560,10749
21610,28
21610,80
21610,53
11878,18
11878,53
11510,35
11510,27
11234,28
11234,18
11234,878
11234,53
957,35
957,878
11886,16
11886,10751
37853,35
37853,18
37853,10751
37853,10752
62204,12
62204,18
11040,12
11040,37
11040,35
11040,18
21849,18
1621,35
14035,35
40771,35
40772,35
40773,35
11498,53
11498,10749
11498,9648
11790,35
11790,18
29371,35
29371,18
29371,10749
47941,35
21349,18
21349,35
21349,10749
1832,14
1832,35
1832,12
10047,12
10047,18
10047,28
10047,36
10047,10752
10228,16
10228,10751
10228,12
10228,14
10228,28
47692,18
18561,80
18561,18
18561,9648
18561,53
144953,35
144953,9648
144953,53
11663,35
11663,18
11663,10402
13485,35
13485,18
13485,10402
13485,10749
9289,18
9289,36
9289,10752
9264,53
9264,18
18222,53
18222,10749
18222,18
11165,18
11165,36
11165,10752
4203,35
4203,18
24226,18
11379,35
11379,878
11379,12
11379,10749
29154,18
2039,35
2039,18
2039,10749
77915,18
77915,10749
11943,12
11943,37
11481,18
11481,53
11481,27
2690,35
2690,10749
20565,99
27141,18
10399,18
10399,10749
2668,18
2668,14
2668,53
2668,9648
2668,27
36643,12
36643,28
36643,53
99,35
99,18
25898,35
25898,10751
25898,14
9647,14
9647,35
9647,18
11787,35
11787,14
5156,18
24276,18
11953,28
11953,18
11953,36
11953,10752
29005,37
29005,18
26371,18
26371,10749
596,18
52470,35
20334,35
20334,18
20334,10749
11393,18
31121,35
31121,18
31121,10749
293,18
10998,18
10998,53
12235,53
36094,18
36094,10749
9013,12
9013,35
9013,80
11005,18
59820,18
59820,10749
59820,36
2924,80
2924,18
2924,53
177,35
177,18
38557,18
13681,18
13681,10751
34760,18
9946,28
9946,14
9946,27
9946,9648
863,16
863,35
863,10751
31582,35
31582,18
22267,18
22267,10752
22267,10749
22267,37
10411,35
20024,18
13787,35
13787,18
9684,35
9684,18
9684,10402
9586,35
9586,18
70801,18
70801,35
777,18
777,36
777,10752
21887,18
32331,18
32331,10749
32669,80
32669,18
32669,9648
18161,10402
18161,99
31681,18
31681,10752
32274,18
10402,35
497,14
497,18
497,80
1715,18
42739,18
25188,18
15515,28
15515,12
15515,10751
15515,14
1439,18
1439,10749
1439,36
2277,878
2277,35
2277,18
10137,10751
10137,16
10137,14
10137,35
10387,36
49948,16
49948,10751
49948,10402
334,18
30237,18
30237,10749
50116,35
50116,18
46435,35
46435,18
46435,10402
22213,18
22213,28
22213,80
22213,53
36492,18
624,12
624,18
26578,53
26578,18
26578,80
43103,18
43103,10749
9563,18
1850,35
1850,18
1850,36
926,35
926,10751
926,878
926,12
1213,53
1213,80
1213,18
10471,35
10400,18
10397,18
12524,18
12524,36
12524,53
28216,99
36773,18
10219,18
10219,10749
3558,18
17908,35
17908,18
17908,10751
10384,27
10384,878
10384,53
48233,18
10236,18
10236,10749
632,10752
11851,28
11851,80
11851,9648
11851,53
5924,80
5924,18
14886,35
14886,18
26617,18
10493,53
10493,27
16241,18
16241,9648
16241,878
16241,53
22160,28
22160,12
22160,80
22160,18
22160,9648
22160,10749
22160,53
9644,35
9644,80
9644,28
13342,35
13342,18
35119,18
14919,28
14919,16
14919,80
14040,18
22692,18
22692,10749
2990,53
10831,35
10831,9648
10831,10749
33078,35
33078,18
16672,18
16672,53
10472,35
10472,18
10472,10749
21489,18
21489,53
13005,35
13005,18
13005,36
18681,9648
18681,53
20468,35
14521,35
10406,35
10406,10751
14741,35
14741,10749
1883,18
1883,36
2005,10402
2005,35
6279,10402
6279,35
11087,18
11087,53
7305,12
7305,18
7305,53
24735,18
24735,9648
9475,18
8872,35
8872,10402
8873,35
8873,10402
11287,35
11287,18
11287,10751
9869,18
9869,28
9869,53
9869,80
619,53
619,28
619,18
619,10402
619,10749
9374,35
9374,14
9374,27
11259,12
11259,18
11259,10749
11259,37
8293,18
8293,10749
11068,35
11068,18
11068,10749
1923,18
1923,9648
10158,35
10158,18
10206,28
10206,35
10206,27
11782,28
11782,53
11782,80
10086,35
10086,80
10086,18
10086,53
9367,28
9367,80
9367,53
9876,28
9876,35
10326,12
10326,14
10326,18
10326,878
10326,10749
16562,35
16562,18
16562,10749
9609,18
12143,80
12143,18
4234,27
4234,9648
9605,53
8374,28
8374,53
8374,80
29076,28
29076,35
29076,10749
29076,53
28156,27
28156,53
113096,99
24349,18
24349,10749
24349,35
27841,35
27841,9648
27841,53
1907,18
1907,12
1907,10749
1907,53
15489,35
15489,10751
15489,12
15655,16
15655,10751
15655,35
36210,18
30062,27
30062,53
62463,35
62463,18
25934,18
14181,80
14181,18
14181,53
10385,18
10385,35
2787,53
2787,878
2787,28
2069,35
2069,80
61416,10752
61416,35
61416,18
79515,99
28978,35
28978,10749
901,35
901,18
901,10749
25010,35
25010,18
25010,10749
10098,35
10098,18
33374,35
33374,27
127602,10402
127602,10749
127602,35
2155,53
2155,28
2155,80
2155,18
11004,35
11004,18
20682,28
20682,35
20682,80
25166,35
25166,80
25166,9648
1831,35
1831,18
1831,10749
10416,35
10416,18
10416,10749
10416,878
14271,99
4816,80
4816,18
19958,18
19958,10749
28569,18
28569,10749
2193,35
2193,18
2193,10749
11016,28
11016,80
11016,18
11016,53
20423,36
20423,99
24481,35
24481,10749
24481,18
11296,18
28172,27
57855,12
57855,10751
14280,12
14280,18
14280,28
29478,18
29478,10749
73642,35
73642,10749
2067,878
2067,53
622,9648
622,53
28463,18
28463,10749
12186,35
12186,14
12186,10749
20283,18
20283,35
5693,18
5693,10751
287,35
287,10749
968,80
968,18
968,53
838,35
838,18
16958,80
16958,18
3114,37
12501,18
12501,37
12501,10749
31618,28
31618,18
31618,10749
31618,53
15873,36
15873,10752
15873,28
68427,18
68427,10749
48213,18
48213,10752
35412,878
35412,18
35412,10749
8333,80
8333,28
8333,53
19259,35
820,18
820,53
820,36
11718,35
11718,80
11718,9648
8989,35
8989,10751
8989,14
32031,28
58048,12
58048,35
58048,80
58048,18
58048,10749
26827,35
11157,35
28370,35
28370,14
28370,10749
28370,878
918,35
918,10749
61178,28
61178,35
61178,10749
11176,10402
11176,12
11176,35
11176,10751
14900,10751
14900,80
14900,35
14900,9648
14900,10402
11899,10749
11899,35
11899,10751
18890,16
18890,878
18890,10751
19736,12
19736,14
19736,28
19736,10751
123047,18
123047,35
123047,10749
24575,12
16535,28
16535,18
16535,10749
10971,18
10971,28
10971,36
23928,10752
23928,28
23928,12
23928,18
462,18
9532,27
117259,35
117259,18
2383,12
2383,18
2383,10751
53879,18
53879,10749
53879,10752
1396,18
1396,36
11570,28
11570,12
11570,35
11570,18
1541,18
1541,53
1541,80
1541,12
17443,80
17443,18
17443,9648
17443,53
8469,35
27995,35
27995,10749
36739,35
36739,18
36739,10402
925,18
41823,18
41823,10749
41823,10402
41823,35
1713,18
1713,10749
30547,18
30547,10751
54825,16
54825,35
54825,10751
13939,28
14373,28
14373,80
14373,53
24873,28
24873,80
24873,18
24873,53
26263,53
26263,28
26263,80
34746,28
34746,80
34746,18
996,80
996,18
996,9648
996,53
9079,18
9079,10749
1498,878
1498,28
1498,12
1498,35
1498,10751
1497,878
1497,12
1497,28
1497,35
1497,10751
1499,28
1499,12
1499,35
1499,10751
1499,14
1499,878
1880,28
1880,53
1880,10752
1880,18
33762,28
33762,80
33762,18
11690,28
29143,18
29143,9648
29143,53
35292,35
36652,18
36652,36
36652,10749
801,35
801,18
801,10752
104301,18
104301,10749
11520,35
1879,18
2085,28
2085,80
2085,53
13539,10749
13539,18
16222,18
16222,35
16222,10749
109479,18
109479,53
109479,10749
17078,18
17078,10751
33516,27
33516,18
33516,14
33516,36
9960,53
9960,12
9960,18
3082,35
3082,18
12187,14
12187,35
12187,10749
24748,18
24748,37
990,18
1908,18
1908,36
9764,28
9764,12
9764,18
840,878
840,18
42237,18
26689,878
26689,53
25673,18
25673,10749
2291,18
2291,9648
2291,27
13531,10402
13531,35
13531,18
16620,18
16620,10402
526,12
526,35
526,18
526,14
13346,35
13346,18
13346,10749
243,35
243,18
243,10749
243,10402
10501,10751
10501,12
10501,16
10501,35
10501,28
11478,80
11478,18
11478,53
879,12
879,14
879,35
879,10751
85689,28
85689,12
85689,18
85689,10749
17529,37
17529,18
17529,12
118098,18
118098,10402
1793,35
1793,18
1793,10751
11327,18
11327,80
1700,18
1700,53
54087,35
54087,18
34322,35
34322,10749
41659,18
41659,10749
593,18
593,878
593,9648
10774,18
10083,28
10083,18
10083,53
29786,35
29786,18
11356,35
10747,37
10559,878
10559,53
20697,28
20697,35
2621,10749
2621,35
10479,28
10479,12
10479,18
10479,36
10479,10752
125709,18
49721,35
49721,10749
2006,35
2006,14
2006,10749
17339,28
17339,12
17339,10752
17339,53
11305,35
13665,35
13665,18
13665,10749
12309,35
1552,35
1552,18
1552,10751
106,878
106,28
106,12
106,53
10333,18
10333,10749
11027,10749
11027,80
11027,18
123757,35
123757,18
123757,10749
10468,35
10468,18
1359,53
1359,18
1359,80
1359,27
4967,35
4967,10749
31776,35
31776,80
31776,18
10557,18
10557,35
27745,99
27745,10402
13776,35
13776,18
26291,35
26291,80
10784,18
10784,10402
10784,10749
10242,18
10242,27
10242,53
16347,35
16347,18
16347,10749
4825,35
4825,80
4825,10749
11654,27
11654,18
10518,53
10518,18
11977,35
18041,18
18041,9648
18041,53
14736,28
14736,35
14736,18
14736,10749
3536,28
3536,18
3536,53
3536,10752
1443,18
1443,10749
10424,80
10424,18
10424,9648
10424,53
28971,18
28971,10402
28971,10749
9456,28
9456,53
9456,80
9456,14
9456,9648
889,35
889,10751
889,10749
10564,35
10564,18
10564,10749
15723,35
15723,18
19600,35
19600,18
19600,10749
125537,35
125537,10749
452,18
452,35
36234,18
39283,27
39283,878
65460,27
65460,878
55667,28
55667,27
55667,878
12476,27
12476,878
12476,53
5241,18
5241,10749
98,28
98,18
98,12
47724,18
47724,10749
11129,35
11129,18
1058,28
1058,18
1058,10749
1058,53
42159,18
42159,10749
42159,10402
16395,27
16395,53
38925,18
13105,35
13105,18
13105,10751
22501,16
22501,18
22501,10751
22501,878
22501,9648
5491,28
5491,12
5491,878
5491,10752
10560,18
10560,10402
19419,28
19419,35
23531,35
23531,10749
10688,18
17889,35
17889,14
17889,10402
17889,10749
17889,10752
39391,35
39391,18
39391,10402
31516,35
31516,10402
31516,10749
5683,35
5683,12
113279,99
12518,35
12518,28
12518,10749
12518,53
10567,16
10567,10751
10642,35
10642,10749
9285,35
9285,12
10569,35
10569,80
21879,35
24918,35
955,12
955,28
955,53
8584,12
8584,28
8584,35
8584,37
47295,99
47295,10402
11332,18
11332,35
16093,27
16093,9648
29372,10752
29372,28
29372,18
29372,36
962,12
962,35
962,18
30588,35
30588,80
668,12
668,28
668,53
23518,18
23518,53
691,12
691,28
691,53
44018,18
698,28
698,12
698,53
698,878
682,12
682,28
682,53
28973,35
28973,18
28974,18
28974,10749
22994,28
22994,10752
9600,80
9600,35
38006,12
38006,27
2768,80
2768,18
2768,10749
2768,53
24920,27
21,99
10911,10752
10911,28
10102,18
10102,35
26912,878
26953,27
26953,14
26953,878
26954,27
26956,27
26956,14
26956,878
26957,27
26958,27
26958,14
26958,878
80287,35
80287,80
80287,28
6003,18
6003,10749
23939,35
23939,14
11072,37
11072,35
23069,12
23069,10751
23069,10749
21299,28
21299,12
21299,10751
38802,10751
13368,35
13368,10402
13368,10749
985,14
985,27
14002,99
541,80
541,18
541,10749
21137,99
21137,10402
36724,99
36724,10402
938,37
10648,18
10648,80
10648,28
11368,80
11368,18
11368,53
10875,35
10875,18
10875,10402
10875,10749
2075,10749
2075,35
2075,80
2075,18
1551,18
1551,878
1551,27
22500,16
22500,878
22500,14
22500,12
10246,35
19698,35
23919,35
18835,35
18835,10749
26554,27
26554,35
26554,878
26554,53
15239,878
15239,28
15239,35
15239,27
28165,35
28165,27
28165,28
28169,35
28169,27
28169,28
28169,878
15762,27
15762,35
15762,878
169,878
169,28
169,53
865,878
865,28
865,53
9663,10749
9663,878
26889,35
26889,18
26889,878
10128,80
10128,878
10128,53
9659,12
9659,28
9659,53
9659,878
8810,12
8810,28
8810,53
8810,878
9355,28
9355,12
9355,878
1727,28
1727,12
1727,35
1727,10749
635,27
635,9648
10068,18
10068,10749
11495,53
11495,878
11495,27
11428,14
11428,27
11428,53
10117,28
10117,12
10117,35
10117,80
10117,18
35936,10402
35936,18
35936,10751
25562,35
51763,18
51763,36
73079,18
38921,80
38921,35
35463,12
35463,28
35463,35
35463,53
9679,28
9679,80
9679,53
51333,35
51333,10402
51333,10749
17771,18
17771,36
10264,18
10264,36
31657,18
31657,10749
31657,10752
29204,16
29204,10402
29204,18
29204,36
17814,53
17814,28
17814,80
11879,27
21128,80
21128,18
21128,53
482,28
482,80
482,53
592,80
592,18
592,9648
31593,18
31593,9648
31593,53
31593,80
12611,27
12611,878
12611,53
14328,35
14328,18
14328,10749
9040,80
9040,18
9040,36
25364,18
43002,18
43002,37
5121,80
5121,18
195,35
195,80
195,10749
6978,28
6978,12
6978,35
6978,14
3133,80
643,18
643,36
10571,35
10571,18
10571,10749
479,28
479,12
479,80
479,53
7450,16
7450,28
7450,878
7450,10751
7450,12
31023,18
25636,35
25636,18
25636,10749
7443,16
7443,35
7443,10751
2123,35
2024,18
2024,36
2024,10752
2024,28
17711,12
17711,16
17711,35
17711,10751
17711,14
2133,28
2133,12
2133,18
2133,53
29946,10749
29946,18
28774,18
28774,27
28774,878
28774,53
11598,35
9702,28
9702,80
9702,18
9702,53
9873,80
9873,53
9873,28
16820,28
16820,53
14864,80
14864,10749
15379,28
15379,12
15379,53
15379,10752
12764,28
12764,10752
27352,28
27352,10752
8348,35
8348,80
8348,28
24099,12
24099,878
24099,27
17897,28
17897,12
17897,18
17897,14
16094,35
16094,18
16096,35
12706,18
12706,53
4244,14
4244,35
4244,10751
4247,35
20770,35
20770,18
20770,10749
1050,35
1050,18
1052,18
1052,9648
1052,53
20540,18
20540,80
23655,18
23655,10402
23655,10749
1788,18
1788,10749
32275,37
32275,10749
32275,18
36657,12
36657,28
36657,878
44490,35
44490,18
47585,18
36047,18
36047,9648
36047,53
2655,18
2655,27
2655,9648
2655,53
12599,12
12599,14
12599,16
12599,878
12599,10751
93,80
93,18
93,9648
93,53
9278,878
18118,12
18118,28
18118,37
11940,28
11940,12
11940,10751
11940,14
11940,878
24167,18
24167,10752
10276,35
19380,53
13783,18
13783,36
13783,10752
11624,35
15867,18
11686,36
11686,35
29263,18
29263,36
11830,35
12107,14
12107,35
12107,10749
12107,878
10401,18
10401,35
10401,10749
32640,18
10641,18
10641,10749
6282,35
6282,18
6282,10402
6282,10749
9383,28
9383,878
9383,53
5551,28
5551,12
5551,53
27723,27
27723,35
2360,80
2360,35
28043,27
33468,27
33468,878
21866,35
21866,10749
21866,37
33408,18
33408,53
11589,12
11589,35
11589,10752
15158,28
15158,27
15158,878
15158,53
16139,27
16139,28
16139,878
16146,27
16146,878
26515,14
26515,27
11856,28
11856,12
11856,35
11856,18
13567,27
10860,35
10860,18
10860,10749
8420,18
8420,10749
18391,35
20850,53
20850,27
20850,10752
27452,80
27452,18
27452,27
27452,9648
27452,53
38548,35
20438,35
20438,10749
46991,10749
46991,18
10391,18
10391,27
10391,53
10391,80
14195,53
14195,35
14195,80
15665,99
15665,18
10393,35
18168,35
18168,10749
18168,18
8843,27
8843,878
8843,53
10643,12
10643,27
10643,28
10643,878
23618,35
23618,99
37136,35
37136,80
37137,35
37137,80
23283,18
23283,10749
3110,18
3110,37
14698,53
14698,18
14698,9648
11694,35
11694,10749
11694,37
9651,12
9651,14
9651,28
9651,878
11398,80
11398,28
11398,12
1588,35
19150,28
19150,35
41282,35
41282,18
41282,10749
12211,28
12211,14
10480,35
10480,80
10480,53
80713,18
10685,9648
10685,53
1619,28
1619,80
1619,18
1619,53
786,18
786,10402
14805,28
14805,53
14805,80
51179,80
51179,18
51179,53
46119,18
18074,35
18074,18
18074,10402
10562,53
10562,80
10562,18
12212,27
12212,9648
12212,53
14629,35
14629,18
14629,10749
14629,14
16,18
16,80
13785,35
34299,35
34299,18
22597,35
22597,18
22597,10749
19348,18
10637,18
9003,27
9064,27
11569,27
10434,18
10434,14
10434,36
39113,35
39113,10402
39113,10749
469,35
469,18
2160,12
2160,18
2160,878
2161,12
2161,878
3073,35
3073,27
911,35
10973,12
10973,27
10973,878
10787,27
10787,878
43109,27
43109,878
9507,53
9507,80
9507,878
27475,27
27764,27
27764,35
27764,10402
27767,27
27767,35
40760,27
40446,35
40446,27
40446,53
24664,35
24664,18
20455,14
20455,16
20455,878
20455,10751
10461,28
10461,18
10461,53
10461,80
1485,80
1485,53
1597,35
1597,10749
641,80
641,18
641,53
10687,18
10687,10752
63956,18
63956,10749
6521,18
6521,53
10763,35
10763,18
10763,10749
16888,35
21142,28
21142,12
21142,18
78140,18
2134,53
2134,12
2134,14
2134,878
2134,10749
28605,35
28605,27
42797,35
42797,10402
13465,27
13465,14
13465,16
13465,10751
27033,18
27033,53
20367,80
20367,18
71,18
71,35
71,10402
1636,14
1636,35
1636,10749
10647,18
13762,35
13762,80
13762,53
13762,9648
13762,27
12207,28
12207,35
11531,9648
11531,53
11531,27
24100,10751
24100,12
24100,35
24100,14
4327,28
4327,12
4327,35
4327,80
4327,53
4958,18
4958,14
9678,35
9678,14
9678,10749
9678,27
11978,18
8870,53
8870,28
8870,878
14295,18
14295,10751
681,12
681,28
681,53
11372,12
11372,18
11372,28
11372,53
11372,10752
8452,878
8452,9648
8452,28
10862,18
10862,10749
8871,10751
8871,35
8871,14
34045,99
16340,10751
16340,16
16340,12
16340,35
10481,35
10481,10751
10867,18
10876,18
9741,53
9741,18
9741,9648
146,12
146,18
146,28
146,10749
11849,28
11849,12
11849,14
11849,878
11983,28
11983,12
11983,18
11983,10749
11983,53
11678,28
11678,53
11678,18
11678,12
2669,28
2669,18
2669,36
2609,35
12714,35
12714,18
12714,10749
708,28
708,12
708,53
1857,16
1857,878
1857,28
1857,12
1857,10751
10673,80
10673,18
2604,18
2604,10752
10132,18
11064,35
107,80
107,35
40820,35
40820,18
392,35
392,18
392,10749
8859,35
8859,878
11688,12
11688,16
11688,35
11688,10751
11688,14
12509,18
12509,10749
3981,35
3981,10749
711,18
2046,27
2046,18
2046,53
2046,9648
5001,18
8358,12
8358,18
5994,35
5994,18
5994,10749
5994,14
25520,18
25520,10749
1493,35
1493,80
1493,28
134,12
134,35
134,80
21991,35
21991,18
10577,53
10577,27
21355,18
21355,10749
21355,37
29122,35
29122,80
11973,53
1900,53
1900,18
1900,80
44853,18
44853,10749
44853,37
10873,18
10873,27
26719,80
26719,18
26719,9648
26719,53
15739,35
15739,18
15739,10751
15413,35
15413,10751
2623,18
2623,10749
11209,37
13715,80
13715,18
13715,53
43258,18
43258,37
43258,10752
10655,18
10655,36
10655,10752
9989,28
9989,80
9989,18
18828,12
18828,18
18828,28
18828,35
18828,10749
9816,18
9816,10751
9816,10749
9816,10402
20637,35
20637,80
20637,18
5955,80
5955,18
5955,9648
5955,53
17474,18
17474,10751
17474,10749
11191,35
11191,18
11191,10749
2613,18
2613,35
2613,10749
22021,53
22021,28
22021,80
22048,53
22048,28
22048,80
17006,35
26333,35
26333,18
26333,10749
16723,80
16723,35
2018,35
2018,10749
10499,18
47943,18
47943,53
74340,18
5709,35
5709,878
11215,35
11215,18
11215,10749
26477,35
26477,10402
10937,35
10937,18
10937,10749
4639,28
4639,80
4639,18
4639,53
96,28
96,35
96,80
90,28
90,35
90,80
11028,18
11028,28
11028,80
11028,9648
19324,35
19933,14
19933,12
19933,16
19933,35
19933,10751
19933,10402
12919,18
12919,35
12919,10749
15785,28
15785,12
15785,35
15785,878
31701,80
31701,18
31701,9648
31701,53
17159,35
10110,18
10110,36
10110,10752
18935,35
18935,10751
764,27
15658,18
15658,9648
15658,53
4918,28
4918,53
28368,18
28368,36
52780,18
26156,28
26156,12
26156,35
26156,18
26156,10751
26156,53
34101,35
32054,18
32054,10752
32054,35
32054,36
2614,28
2614,35
2614,878
12704,28
12704,12
12704,35
580,12
580,53
580,27
24828,28
24828,35
13703,18
13703,80
13703,10749
36914,35
36914,14
1547,27
1547,35
42010,14
42010,18
42010,35
42010,10749
2608,35
2608,14
32058,35
32058,10749
32058,878
10019,14
10019,35
10019,10749
11649,28
11649,14
11649,878
11649,12
11649,53
13509,35
13509,28
13509,14
51521,35
51521,14
51521,27
51521,10749
34379,28
34379,18
34379,53
34379,80
24940,35
24940,10749
37302,18
37302,14
37302,878
37302,53
10984,27
10984,53
843,18
843,10749
318,18
318,53
12806,35
12806,10749
9740,80
9740,18
9740,53
9740,27
10878,35
10878,80
10878,10749
7093,36
7093,18
7093,10749
16300,14
16300,35
16300,878
16300,10749
19405,878
19405,16
19405,35
19405,10751
1921,18
1921,10749
44412,35
21620,35
21620,18
21620,10749
23685,12
23685,14
23685,16
23685,28
23685,35
23685,878
12138,28
12138,12
12138,35
12138,80
12138,53
48217,10749
48217,18
48217,36
6073,28
6073,35
6073,80
6073,10749
25208,18
25208,9648
25208,53
19513,28
19513,35
19513,53
2749,28
2749,80
2749,53
10050,35
10050,10749
95682,99
2302,18
2302,10751
32686,99
32686,35
32686,18
51802,18
29492,28
29492,35
29492,80
25447,35
25447,18
19490,35
19490,18
19490,14
19490,10749
38805,35
38805,18
2428,18
2428,36
22013,18
15598,35
15598,18
15598,10749
62127,35
62127,10402
62127,10749
56137,18
56137,10749
17965,35
17965,27
33250,35
14460,878
9594,53
9594,28
9594,80
9594,18
4986,35
4986,80
4986,18
2453,28
2453,53
33676,35
4587,35
4587,18
4587,10749
11454,80
11454,27
11454,53
38718,18
4192,9648
14052,35
16889,35
26580,99
21309,80
21309,18
16263,35
16263,10751
16263,10402
16263,10749
4985,80
4985,35
4985,18
20704,35
853,18
853,10752
853,36
10877,28
10877,80
10877,53
5257,35
5257,18
5257,36
77,9648
77,53
10833,80
10833,35
10833,10749
20309,35
20309,10749
12658,35
12658,10749
10054,28
10054,35
10054,10751
10054,12
10646,35
10646,10749
2575,18
2575,53
55,18
55,53
65075,99
44379,99
2043,80
2043,9648
2043,53
2043,28
4133,80
4133,18
56715,35
56715,14
56715,878
10991,12
10991,14
10991,16
10991,28
10991,10751
15940,35
15940,80
15940,18
15940,53
26791,80
26791,9648
26791,18
634,35
634,10749
634,18
10956,9648
10956,12
10956,35
10956,10749
10956,18
19366,35
19366,10402
9519,80
9519,18
9519,53
13898,18
9290,12
9290,35
13166,35
32590,18
32590,10749
52654,10749
52654,18
70282,18
111,28
111,80
111,18
111,53
32488,18
32488,10749
10477,28
2144,35
2144,80
24113,35
24113,10749
1734,12
1734,28
1734,14
4973,18
4973,9648
849,28
849,12
849,14
849,878
27223,35
39266,99
39266,36
11307,18
11163,18
11163,14
18691,35
18691,18
18691,10402
18691,10749
3784,18
3784,10749
3784,35
11936,35
11936,18
11936,12
11936,14
25221,10402
25221,18
19494,35
40842,18
19357,35
33743,10751
33743,14
33743,10402
33743,10749
9062,18
9062,10749
11174,18
934,18
934,28
934,80
9476,12
9476,18
9476,10749
9476,28
37691,35
37691,18
14268,99
5852,18
5852,10749
5852,53
808,16
808,35
808,14
808,12
49453,35
49453,10749
824,18
824,10749
824,10402
676,36
676,10749
676,10752
676,18
26813,12
26813,18
29572,18
29572,10402
29572,10749
29572,10752
50541,18
50541,10749
26255,35
26255,10749
26255,14
26255,878
1406,35
1406,37
13554,18
13554,36
17664,37
17664,12
17664,36
17664,10752
41050,18
1632,53
1632,80
1632,18
966,37
301,37
11896,35
11896,80
25538,18
25538,10749
5923,12
5923,10752
15497,10752
15497,28
15497,18
21876,28
21876,18
21876,36
21876,53
21876,10752
11090,35
21056,18
21056,10749
9397,35
9397,878
9705,28
9705,80
9705,53
26475,35
26475,18
29937,35
29937,18
10364,10752
10364,35
10364,18
32458,35
1089,28
1089,53
1089,80
9967,18
9967,10752
9967,28
17494,80
17494,53
17494,9648
17465,18
17465,10749
759,10402
759,35
759,10749
10297,35
10297,10749
10653,35
10653,10749
9576,35
9576,10749
10865,16
10865,10751
10865,12
10865,878
1995,12
1995,14
1995,28
1995,53
10808,35
10808,10751
10808,10749
10808,14
9799,28
9799,80
9799,53
644,18
644,878
644,12
16161,80
16161,18
16161,10749
16161,53
10691,18
10691,10749
10615,28
10615,35
47596,35
47596,10749
11826,80
11826,18
11826,53
9301,10749
9301,18
