user_id,mid,rating,timestamp
599,6520,1,1498504534
604,6520,3,832080193
606,6520,2,1181509390
608,6520,0,1117161738
6,10428,3,845554263
11,10428,4,902154621
19,10428,3,965711598
21,10428,2,1376823399
29,10428,3,1307905797
51,10428,4,1230932681
68,10428,2,1261623628
82,10428,3,1084465384
119,10428,5,1435943952
132,10428,3,1157968958
136,10428,4,832449755
181,10428,3,845470611
182,10428,2,1054782433
217,10428,3,955943105
226,10428,5,1095663374
230,10428,3,1196304155
256,10428,4,1447000182
274,10428,2,1171826839
294,10428,2,966597739
297,10428,1,900875950
313,10428,3,1030556549
368,10428,2,971277279
387,10428,3,1117414894
411,10428,3,835532928
414,10428,3,961516154
416,10428,2,1187495264
438,10428,4,1105670474
448,10428,3,1019132497
452,10428,4,1019584677
483,10428,4,1181495765
554,10428,5,944903307
599,10428,3,1498525675
602,10428,3,840876475
604,10428,3,832080961
608,10428,4,1117504807
6,19326,3,845554479
43,19326,5,848994534
136,19326,3,832449989
217,19326,2,955945503
240,19326,5,849123103
274,19326,3,1172024267
414,19326,1,961439623
436,19326,2,833530268
559,19326,1,845476569
608,19326,1,1117506975
6,8973,3,845554931
51,8973,4,1230930634
136,8973,3,832449964
312,8973,3,1043176460
314,8973,1,834428883
387,8973,3,1179199967
592,8973,1,837350786
604,8973,4,832081105
6,47608,1,845555362
414,47608,2,961514335
6,2293,2,845555006
18,2293,4,1455617692
45,2293,4,950726070
68,2293,2,1269121607
84,2293,2,858772206
111,2293,2,1516154589
135,2293,4,1009692060
167,2293,4,1154721550
182,2293,3,1126562325
215,2293,3,1260905475
219,2293,3,1195700741
226,2293,5,1095663804
273,2293,4,835860999
274,2293,3,1171785271
294,2293,2,966594989
298,2293,3,1447584665
307,2293,4,1186162457
353,2293,4,831940495
356,2293,4,1229140778
365,2293,0,1491088177
403,2293,4,1225243348
411,2293,2,835533423
414,2293,4,961438662
425,2293,3,1114173422
428,2293,4,1111487767
438,2293,4,1105667381
448,2293,3,1058089154
477,2293,3,1200943159
483,2293,4,1327277884
484,2293,4,1342298632
500,2293,4,1005527980
522,2293,4,1371443469
525,2293,3,1476477577
534,2293,4,1459787999
599,2293,3,1498521352
608,2293,2,1117337036
6,9070,3,845553938
66,9070,2,1113190908
84,9070,3,860397928
136,9070,1,832449858
160,9070,1,971619816
170,9070,3,840473242
234,9070,2,1004408768
240,9070,3,849122700
243,9070,3,837155479
274,9070,3,1172024106
373,9070,1,846830349
380,9070,4,1493668147
395,9070,1,841505523
599,9070,1,1519175718
600,9070,2,1237851910
604,9070,4,832081063
608,9070,0,1117415643
6,1642,3,845553283
8,1642,5,839463509
19,1642,2,965704056
26,1642,3,836950403
35,1642,5,830939521
42,1642,4,996220893
43,1642,4,848993747
45,1642,3,950741023
46,1642,4,834787906
56,1642,3,835799162
57,1642,2,965798952
58,1642,3,847718579
64,1642,3,1161520635
68,1642,3,1158532023
82,1642,3,1084467840
91,1642,2,1112713300
94,1642,2,843406732
107,1642,4,832003754
112,1642,2,1513989947
117,1642,3,844162832
126,1642,3,845925732
129,1642,3,1167376444
130,1642,3,832589634
133,1642,2,843491209
136,1642,3,832449254
140,1642,3,1085569703
156,1642,3,1106853925
160,1642,1,971114512
167,1642,1,1154718963
169,1642,4,1078284569
170,1642,3,840472895
174,1642,5,848486984
177,1642,2,1435533725
179,1642,4,840907561
181,1642,4,845469472
182,1642,3,1126562322
186,1642,4,1031080255
192,1642,5,835128912
198,1642,4,1034138131
201,1642,3,941211804
219,1642,2,1237238892
227,1642,3,1447189660
229,1642,4,836941791
232,1642,3,1218167110
240,1642,4,849122194
242,1642,3,834073137
274,1642,3,1171428455
284,1642,1,832699656
286,1642,4,1119563004
297,1642,1,900874537
301,1642,4,1211378536
304,1642,4,891173670
305,1642,4,1490211204
307,1642,2,1227538428
308,1642,1,1421374401
314,1642,2,834241545
340,1642,3,848666415
347,1642,3,847645690
353,1642,4,831939699
354,1642,3,1200870520
368,1642,2,971277008
369,1642,3,1237082966
373,1642,3,846829949
374,1642,3,849089153
376,1642,4,1364994299
379,1642,4,847397381
380,1642,3,1493420292
381,1642,3,1164877341
386,1642,1,842610246
394,1642,3,838994311
404,1642,4,838375811
411,1642,4,835532100
414,1642,2,961515354
429,1642,5,828124616
432,1642,4,1316391649
438,1642,2,1105666240
444,1642,3,832669862
448,1642,2,1206217384
458,1642,5,845651761
468,1642,3,831400500
469,1642,3,965335837
470,1642,3,849075143
474,1642,3,1069686436
476,1642,3,835021447
479,1642,1,1039362088
480,1642,1,1179177954
482,1642,4,1105396893
485,1642,5,837943350
489,1642,0,1334170387
498,1642,3,839197307
510,1642,0,1141159094
512,1642,3,841449335
514,1642,3,1533946543
524,1642,3,851608818
555,1642,3,978841950
559,1642,3,845475896
561,1642,2,1491094546
569,1642,4,849190739
570,1642,2,1181477457
573,1642,3,1186722546
574,1642,2,834634481
584,1642,5,834987643
586,1642,3,1529902031
588,1642,1,839316215
589,1642,3,856045612
592,1642,3,837349966
599,1642,2,1498514270
600,1642,2,1237713026
602,1642,3,840875647
604,1642,4,832079869
608,1642,3,1117415385
609,1642,3,847220937
6,11472,3,845553619
8,11472,4,839463856
19,11472,2,965707724
40,11472,3,832059273
42,11472,4,996220852
45,11472,3,1121724898
51,11472,3,1230932673
55,11472,0,1312747648
58,11472,3,847718910
64,11472,2,1161559750
91,11472,2,1112713723
102,11472,3,835876384
117,11472,3,844163019
121,11472,3,847656203
134,11472,3,832841423
147,11472,1,1203267726
159,11472,3,1508640386
174,11472,3,848487212
181,11472,3,845469756
226,11472,2,1101193051
235,11472,3,841422557
240,11472,3,849122483
284,11472,4,832787043
307,11472,0,1186161908
321,11472,4,843212681
336,11472,4,1120568049
353,11472,5,831939806
373,11472,1,846830172
382,11472,3,1515173845
429,11472,4,828124616
438,11472,3,1105667014
446,11472,3,843839401
449,11472,0,1053198942
461,11472,4,1505935426
479,11472,3,1039367407
489,11472,1,1332774765
490,11472,2,1324370360
504,11472,3,1063644456
542,11472,3,1163386601
555,11472,3,978747317
559,11472,3,845476065
570,11472,0,1181476009
584,11472,5,834987912
590,11472,2,1258419966
594,11472,3,1111977569
599,11472,1,1498504452
600,11472,2,1237715539
604,11472,3,832080093
6,58372,3,845556241
6,10533,2,845554931
181,10533,1,845470737
337,10533,5,860256159
411,10533,3,835533357
414,10533,2,961518812
599,10533,1,1519326661
6,18402,4,845554455
42,18402,3,996219752
84,18402,4,858772398
136,18402,5,832449838
429,18402,4,828124616
458,18402,4,845652931
474,18402,1,1053021847
476,18402,2,835022455
599,18402,1,1519142337
600,18402,2,1237714178
6,9348,3,845553586
19,9348,2,965703915
56,9348,3,835799366
58,9348,2,847718894
82,9348,3,1084465393
91,9348,3,1112713569
99,9348,2,829828006
115,9348,4,957648436
136,9348,3,832449422
149,9348,3,902085002
160,9348,1,971114512
168,9348,0,1306793344
174,9348,2,848487194
181,9348,2,845469702
186,9348,4,1031080284
201,9348,2,941211804
240,9348,4,849122483
265,9348,2,965315328
274,9348,3,1259707801
313,9348,4,1030475046
314,9348,3,834398414
353,9348,3,831939826
357,9348,2,1348628318
373,9348,2,846830149
385,9348,3,834693466
386,9348,2,842613737
404,9348,3,838376027
414,9348,3,961515354
425,9348,3,1085490386
453,9348,3,1005967989
469,9348,2,965335966
480,9348,1,1179179020
483,9348,0,1181496548
524,9348,3,851608986
536,9348,1,832839926
541,9348,3,835643146
555,9348,3,978841950
559,9348,3,845476032
584,9348,4,834987890
590,9348,2,1258416975
592,9348,3,837350221
594,9348,4,1108951281
599,9348,2,1498516327
604,9348,3,832080111
608,9348,3,1117408480
6,47939,3,845556290
6,3512,3,845553619
16,3512,2,1377476617
99,3512,1,829828007
102,3512,2,835876471
117,3512,3,844163082
136,3512,1,832449475
160,3512,1,975849881
217,3512,3,955941551
240,3512,4,849122483
256,3512,4,1447000188
318,3512,3,1276200262
353,3512,2,831939843
380,3512,3,1494035868
386,3512,1,842613737
396,3512,0,1111688575
402,3512,4,849601504
404,3512,3,838376079
411,3512,3,835532418
429,3512,4,828124616
436,3512,3,833529751
524,3512,3,851608839
559,3512,2,845476056
561,3512,1,1491091780
562,3512,3,1368892062
584,3512,4,834987933
588,3512,2,839317108
592,3512,3,837350260
594,3512,4,1108975087
602,3512,4,840875901
607,3512,3,963080513
6,52856,3,845555477
40,52856,4,832060230
54,52856,3,830247590
217,52856,3,955943259
288,52856,3,1054569172
372,52856,2,874416493
414,52856,3,961438413
587,52856,3,953138273
603,52856,4,963178528
6,9560,4,845554024
64,9560,3,1161566667
68,9560,4,1269122598
113,9560,3,980051546
132,9560,2,1157979087
136,9560,5,832449705
162,9560,3,836684249
170,9560,3,840473310
254,9560,2,1180443598
307,9560,1,1186163149
373,9560,3,846830439
414,9560,3,961514438
429,9560,5,828124616
437,9560,4,859721766
458,9560,5,845652931
474,9560,1,1060105690
559,9560,4,845476370
579,9560,5,967961786
599,9560,2,1519237998
603,9560,4,954482713
606,9560,3,1171837525
6,9804,3,845553253
8,9804,3,839463509
11,9804,3,902154706
18,9804,3,1455617516
19,9804,2,965709832
26,9804,2,836950403
38,9804,1,841341271
40,9804,2,832059012
43,9804,4,848993747
46,9804,3,834787906
56,9804,4,835799162
57,9804,1,969754810
58,9804,4,847718580
63,9804,2,1443201186
66,9804,4,1113190327
68,9804,4,1158531805
71,9804,2,864738913
81,9804,1,845299800
91,9804,2,1112712329
94,9804,2,843406748
107,9804,3,832003755
112,9804,2,1513989909
125,9804,4,1474483295
126,9804,2,845925732
129,9804,4,1167375487
130,9804,3,832589634
134,9804,4,832841137
136,9804,3,832449254
140,9804,4,1085569730
144,9804,3,1137323690
145,9804,3,832105394
169,9804,3,1078284590
170,9804,4,840380955
178,9804,4,1164355382
179,9804,3,840907511
191,9804,1,829760898
217,9804,3,955941385
219,9804,2,1194740092
220,9804,0,1230061437
226,9804,2,1095662719
235,9804,1,841422389
239,9804,2,1221158495
240,9804,4,849122195
242,9804,4,834073137
249,9804,3,1353801005
274,9804,4,1171428366
284,9804,4,832699760
298,9804,2,1476642940
304,9804,4,891173703
307,9804,2,1186161045
314,9804,2,834398280
318,9804,3,1261342696
321,9804,3,843212475
323,9804,2,1422640245
330,9804,4,1285905155
332,9804,2,1352673137
340,9804,3,848666415
347,9804,3,847645690
356,9804,4,1229142846
357,9804,3,1348612100
368,9804,3,975829650
373,9804,2,846829949
374,9804,3,849089153
379,9804,3,847397381
380,9804,3,1493419790
381,9804,1,1164877337
382,9804,3,1515173379
386,9804,2,842610246
394,9804,1,838994311
395,9804,5,841503555
404,9804,4,838375811
405,9804,4,1295912225
411,9804,4,835532100
414,9804,2,961516318
425,9804,4,1114173719
428,9804,2,1111523337
429,9804,3,828124616
434,9804,2,1270606633
438,9804,3,1105666261
441,9804,4,1449070455
444,9804,3,832669862
446,9804,2,843839207
448,9804,2,1019124858
453,9804,2,972622140
458,9804,3,845651737
468,9804,3,831400480
469,9804,3,965334556
470,9804,3,849075143
477,9804,4,1240473704
480,9804,3,1179177803
483,9804,3,1178293256
485,9804,1,837943350
486,9804,4,839537142
495,9804,3,1458636389
498,9804,3,839197307
512,9804,3,841449308
524,9804,1,851609297
530,9804,3,843226873
534,9804,4,1459788715
541,9804,2,835643013
560,9804,3,1469647278
566,9804,1,849005345
570,9804,2,1181477417
580,9804,4,1167792953
584,9804,4,834987643
588,9804,2,839316215
592,9804,4,837349966
594,9804,5,1109036873
599,9804,2,1498516434
600,9804,2,1237852412
602,9804,3,840875622
604,9804,3,832079869
607,9804,3,963080303
608,9804,3,1117504330
609,9804,3,847220937
6,31611,3,845556106
414,31611,4,961518195
599,31611,2,1498518003
6,65796,4,845556310
140,65796,3,1021898818
414,65796,3,961513509
599,65796,2,1519256344
6,26258,4,845556181
226,26258,3,1095712757
307,26258,1,1186257538
6,37141,3,845555382
43,37141,5,848994890
160,37141,1,971196785
181,37141,2,845471067
307,37141,2,1186085697
588,37141,1,839317437
6,9382,2,845553994
40,9382,4,832059458
58,9382,5,847719231
181,9382,3,845470481
217,9382,3,955944682
314,9382,3,834398670
411,9382,3,835532747
414,9382,2,961439052
429,9382,4,828124615
541,9382,4,835643421
555,9382,4,978747454
559,9382,5,845476352
584,9382,4,834988194
599,9382,2,1498510964
6,6715,3,845556131
6,1909,3,845553794
28,1909,3,1234334917
32,1909,4,856737388
38,1909,4,841341598
40,1909,4,832059339
57,1909,4,965797175
58,1909,3,847719065
66,1909,5,1113190336
84,1909,4,858772029
113,1909,3,980051862
117,1909,4,844163122
162,1909,4,836511595
174,1909,3,848487300
182,1909,3,1055157991
191,1909,4,829760897
235,1909,3,841422634
246,1909,3,1355956356
262,1909,3,840305925
263,1909,4,941591735
273,1909,5,835860849
284,1909,3,832786529
304,1909,5,891173384
314,1909,3,834398546
359,1909,3,1198113804
373,1909,3,846830279
385,1909,4,834693485
404,1909,3,838376141
405,1909,3,1295932380
411,1909,1,835532508
414,1909,4,961513997
446,1909,4,843839544
453,1909,5,1005967174
474,1909,3,1100292192
476,1909,4,835022226
541,1909,4,835643266
566,1909,4,849006887
580,1909,3,1167861761
602,1909,3,840876123
604,1909,3,832080293
606,1909,4,1171361082
6,8984,4,845553381
26,8984,3,836950483
42,8984,4,996219167
43,8984,4,848993879
46,8984,3,834788016
56,8984,4,835799219
58,8984,3,847718745
84,8984,3,858772370
91,8984,3,1112710870
94,8984,3,843406826
99,8984,5,829828005
117,8984,3,844162913
121,8984,3,847656062
130,8984,5,832589660
136,8984,4,832449274
142,8984,4,838934449
147,8984,5,1203267698
162,8984,3,836511263
174,8984,3,848487101
179,8984,5,840907679
181,8984,4,845469583
192,8984,4,835129031
229,8984,4,836942063
240,8984,4,849122324
242,8984,4,834073178
262,8984,3,840305693
297,8984,3,900875462
321,8984,4,843212509
353,8984,3,831939713
354,8984,3,1200953374
368,8984,3,971276975
373,8984,2,846830035
394,8984,4,838994460
411,8984,4,835532191
414,8984,2,961518277
429,8984,4,828124615
437,8984,3,859721399
438,8984,2,1105829435
447,8984,4,836960872
455,8984,3,836436023
458,8984,5,845652629
468,8984,4,831400499
470,8984,3,849075682
512,8984,3,841449381
536,8984,4,832839862
574,8984,4,834634527
584,8984,5,834987730
588,8984,3,839316350
592,8984,3,837354309
600,8984,2,1237713593
602,8984,3,840875700
606,8984,3,1174348180
6,11929,5,845553966
33,11929,3,939715955
40,11929,5,832059458
51,11929,2,1230928814
84,11929,3,857653794
109,11929,3,841108877
117,11929,3,844163734
181,11929,3,845470070
191,11929,4,829760897
262,11929,4,840306040
265,11929,4,965318594
290,11929,3,974943209
307,11929,3,1186162419
323,11929,3,1422640640
325,11929,4,1039396049
349,11929,3,834751321
368,11929,3,971275863
373,11929,4,846830364
411,11929,4,835532728
414,11929,3,961517975
434,11929,2,1270602435
474,11929,3,1100292191
599,11929,2,1519183528
602,11929,4,840876228
6,18395,2,845554176
42,18395,4,996256613
57,18395,3,965797839
58,18395,4,847719333
84,18395,3,860397862
99,18395,2,829828006
100,18395,4,1100186737
136,18395,3,832449683
217,18395,2,955945046
294,18395,3,966597039
353,18395,2,831940012
402,18395,3,849654449
429,18395,2,828124616
436,18395,1,833529977
559,18395,3,845476293
584,18395,2,834988230
599,18395,1,1519353754
6,397,4,845553559
8,397,3,839463767
32,397,3,856737081
35,397,4,830939695
40,397,4,832059137
42,397,3,996220615
43,397,3,848993983
46,397,4,834788227
51,397,5,1230929830
64,397,3,1161529390
84,397,3,858772515
91,397,2,1112713602
99,397,5,829828006
102,397,3,835876272
117,397,3,844162985
174,397,5,848487173
181,397,4,845469678
191,397,3,829760897
229,397,5,838143576
242,397,3,834073322
273,397,4,835860812
284,397,4,832787043
310,397,0,1078647868
314,397,3,834398414
353,397,3,831939775
373,397,3,846830128
376,397,4,1364932557
381,397,5,1200824412
404,397,3,838375976
411,397,3,835532346
414,397,3,961438957
429,397,4,828124616
446,397,3,843839360
447,397,3,836961055
458,397,4,845652668
474,397,2,1089387372
476,397,3,835021592
483,397,4,1232883301
525,397,4,1476477698
566,397,4,849005968
584,397,4,834987866
587,397,5,953139541
597,397,2,941559200
599,397,2,1498514152
606,397,3,1171379783
6,10525,4,845553875
35,10525,3,830939834
38,10525,3,841341680
84,10525,4,858772479
100,10525,4,1100186727
102,10525,3,835877307
117,10525,3,844163156
121,10525,4,847656357
191,10525,1,829760897
229,10525,4,838143622
284,10525,5,832787106
321,10525,3,843212741
353,10525,4,831939914
411,10525,3,835532614
429,10525,4,828124616
446,10525,3,843839522
474,10525,3,1053021443
559,10525,4,845476218
584,10525,5,834988106
599,10525,2,1519342967
600,10525,1,1237857199
604,10525,3,832080333
6,15789,3,845554987
20,15789,4,1054038398
129,15789,4,1167378257
136,15789,1,832450019
160,15789,1,971619761
177,15789,3,1435536282
240,15789,3,849123294
274,15789,3,1172023946
288,15789,2,978469664
294,15789,3,966597233
380,15789,3,1494036015
401,15789,4,1510450952
436,15789,3,833530319
476,15789,3,835022375
477,15789,3,1201072723
583,15789,4,1481474354
600,15789,2,1237714155
6,27303,3,845555571
546,27303,3,973588747
592,27303,2,837351074
599,27303,1,1519173207
6,47867,3,845555588
6,17207,5,845554263
45,17207,2,951170651
58,17207,3,847719411
66,17207,3,1113190892
84,17207,2,860398847
99,17207,3,829828006
136,17207,3,832449755
181,17207,2,845470611
217,17207,3,955945151
240,17207,5,849122951
243,17207,4,837155592
273,17207,4,835860928
284,17207,4,832786436
436,17207,3,833530089
489,17207,3,1333658981
541,17207,3,835643551
599,17207,1,1519330797
6,14819,4,845555588
219,14819,1,1198783128
274,14819,3,1172275396
369,14819,2,1237082131
436,14819,3,833530780
599,14819,1,1519331237
6,32631,3,845556257
91,32631,2,1112717660
414,32631,3,1069692910
6,11777,4,845553619
8,11777,3,839463856
19,11777,3,965706507
32,11777,3,856737082
35,11777,4,830940246
38,11777,2,841341494
40,11777,4,832059273
42,11777,4,996220225
45,11777,4,951170509
68,11777,3,1230498298
91,11777,2,1112713801
99,11777,5,829828006
109,11777,3,841108346
117,11777,4,844163019
121,11777,3,847656203
136,11777,5,832449422
161,11777,4,1176498559
240,11777,3,849122506
273,11777,3,835860812
281,11777,3,1182999673
284,11777,4,832786477
304,11777,4,914400399
307,11777,1,1186162086
310,11777,2,1078647890
314,11777,4,834398414
321,11777,4,843212697
376,11777,3,1364932658
411,11777,3,835532370
414,11777,3,961439009
429,11777,5,828124616
455,11777,3,836436201
458,11777,4,845653102
474,11777,2,1046887638
476,11777,4,835021636
477,11777,4,1200943067
566,11777,4,849006044
584,11777,4,834987890
587,11777,4,953140266
594,11777,5,1108973713
599,11777,2,1519181428
600,11777,2,1237715486
602,11777,3,840875876
608,11777,3,1117491631
6,87729,3,845555655
6,6280,3,845553726
12,6280,5,1247263375
15,6280,3,1299425021
19,6280,1,965703997
40,6280,2,832059371
43,6280,5,848994102
68,6280,1,1158535511
99,6280,4,829828006
109,6280,3,841108509
117,6280,3,844163082
124,6280,3,1336409649
132,6280,1,1157968600
136,6280,4,832449501
177,6280,2,1435978177
240,6280,4,849122551
284,6280,3,832787043
288,6280,3,985631666
307,6280,0,1186162269
321,6280,4,843212617
353,6280,3,831939897
373,6280,2,846830228
380,6280,2,1508170166
381,6280,3,1167543450
395,6280,3,841503984
411,6280,3,835532477
428,6280,2,1111524851
429,6280,4,828124616
446,6280,3,843839483
483,6280,3,1327277652
489,6280,1,1385823980
520,6280,3,1326610296
566,6280,3,849006157
584,6280,4,834987959
599,6280,2,1519146338
600,6280,2,1237707879
6,9061,5,845554176
42,9061,3,996215225
99,9061,5,829828006
140,9061,3,967048906
181,9061,4,845470321
244,9061,3,975073808
368,9061,3,971276863
411,9061,3,835532864
414,9061,2,961682276
429,9061,4,828124616
436,9061,3,833530019
447,9061,3,836962019
474,9061,3,1047043563
584,9061,5,834988281
6,37108,3,845555172
19,37108,3,965704033
93,37108,4,942946508
160,37108,1,971114775
232,37108,3,1182909639
234,37108,2,1004409273
294,37108,1,966634331
304,37108,4,891174024
372,37108,2,874416808
436,37108,3,833530575
6,19101,5,845554551
20,19101,4,1054038142
43,19101,5,848994574
87,19101,4,1270703101
117,19101,3,844163663
177,19101,4,1435535871
240,19101,3,849123161
263,19101,4,940384764
273,19101,4,839575105
280,19101,4,1348531999
325,19101,4,1039396364
357,19101,4,1348627634
381,19101,4,1168800704
414,19101,4,961681228
436,19101,4,833530252
473,19101,3,1169351236
474,19101,4,979180182
484,19101,4,1342227803
509,19101,4,1436027600
599,19101,2,1519145391
600,19101,3,1237857429
6,11008,3,845554376
40,11008,3,832059622
135,11008,2,1009692359
136,11008,4,832449858
199,11008,1,1094309696
217,11008,1,955945503
226,11008,2,1114839418
240,11008,5,849123027
249,11008,3,1401041033
256,11008,3,1447000333
284,11008,4,832787208
294,11008,1,966596566
353,11008,3,831940144
414,11008,4,961439405
543,11008,5,1230602169
599,11008,1,1498503462
604,11008,3,832081063
6,43742,3,845555172
84,43742,3,858772258
429,43742,5,828124616
594,43742,4,1108973606
599,43742,1,1519145669
6,28313,4,845555249
43,28313,5,848994795
372,28313,2,874416493
411,28313,3,835533546
6,3036,3,845553875
19,3036,1,965705240
38,3036,2,841341680
40,3036,1,832059458
66,3036,3,1113190315
74,3036,3,1207499102
109,3036,3,841108711
117,3036,3,844163156
134,3036,3,832841687
136,3036,3,832449614
182,3036,3,1075802498
240,3036,4,849122663
262,3036,5,840305973
288,3036,2,976124938
314,3036,4,834398602
323,3036,1,1422640621
373,3036,5,846830316
404,3036,3,838376221
414,3036,2,961518708
425,3036,3,1085490918
444,3036,4,832678415
446,3036,1,843839544
474,3036,2,1090873643
483,3036,3,1181495496
505,3036,3,1298779467
559,3036,3,845476170
594,3036,3,1108951263
604,3036,3,832080545
6,40490,4,845555151
136,40490,4,832451478
181,40490,3,845470848
307,40490,1,1186173147
429,40490,4,828124616
436,40490,3,833530423
599,40490,1,1498503536
6,8986,4,845553907
42,8986,4,996221323
43,8986,5,848994265
58,8986,2,847719132
68,8986,3,1269122700
84,8986,3,858772543
99,8986,4,829828006
136,8986,4,832449560
240,8986,5,849122684
284,8986,3,832787106
307,8986,2,1186163076
314,8986,3,834241987
321,8986,3,843212762
411,8986,3,835532588
414,8986,3,961596299
429,8986,3,828124616
436,8986,2,833529846
536,8986,3,832839990
584,8986,3,834988063
592,8986,3,837354148
599,8986,3,1498523577
608,8986,3,1117504825
6,10510,5,845553844
12,10510,3,1247263371
43,10510,5,848994222
58,10510,5,847719065
84,10510,3,860397382
103,10510,4,1450982770
117,10510,4,844163204
136,10510,3,832449595
140,10510,3,949667152
162,10510,5,836511595
169,10510,4,1059427194
170,10510,3,840473151
172,10510,4,1238715964
181,10510,4,845469893
226,10510,3,1095662343
230,10510,1,1196304123
240,10510,3,849122640
280,10510,3,1347604610
337,10510,4,860256120
349,10510,3,834751177
357,10510,4,1348627089
372,10510,3,874415164
385,10510,3,834693582
396,10510,1,1111688562
404,10510,3,838376177
406,10510,3,1296959212
414,10510,2,961518753
419,10510,0,1318337802
447,10510,4,836961218
474,10510,2,975173058
476,10510,3,835021927
517,10510,5,1487955694
590,10510,3,1258422344
592,10510,3,837354148
599,10510,1,1498504462
600,10510,2,1237708403
604,10510,4,832080355
608,10510,2,1117408431
6,38722,3,845555436
429,38722,3,828124616
6,11593,4,845554320
40,11593,5,832059534
99,11593,5,829828006
142,11593,4,838934339
181,11593,3,845470644
191,11593,4,829760898
265,11593,3,965317961
372,11593,4,874415062
411,11593,3,835532928
429,11593,4,828124616
541,11593,3,835643551
597,11593,5,941641805
599,11593,3,1498524397
602,11593,3,840876475
6,1945,3,845553522
8,1945,3,839463767
14,1945,5,835441239
32,1945,4,856737338
38,1945,3,841341447
46,1945,3,834788227
58,1945,4,847718851
66,1945,4,1093144035
68,1945,2,1158534484
94,1945,3,843406930
99,1945,4,829828006
117,1945,3,844163002
121,1945,3,847656113
136,1945,5,832449365
170,1945,4,840381134
174,1945,5,848487152
191,1945,3,829760898
226,1945,3,1095662956
229,1945,4,838144399
240,1945,1,849122404
263,1945,4,940384910
273,1945,4,835861286
323,1945,2,1422640524
373,1945,4,846830111
385,1945,3,834691717
411,1945,4,835532346
414,1945,2,1082914167
429,1945,4,828124616
446,1945,2,843839360
455,1945,3,836436146
470,1945,3,849224777
474,1945,3,1060105525
480,1945,3,1179179113
570,1945,3,1181476033
584,1945,5,834987866
589,1945,4,856043430
599,1945,2,1498511326
600,1945,2,1237713576
602,1945,2,840875825
606,1945,4,1171236810
6,241,2,845553283
14,241,4,835441107
18,241,4,1455617466
26,241,3,836950431
41,241,3,1459367592
42,241,5,996220487
43,241,3,848993793
46,241,3,834787967
54,241,3,830247887
56,241,3,835799188
58,241,3,847718617
76,241,4,1439168262
81,241,3,845299800
91,241,3,1112711287
94,241,2,843406748
99,241,3,829828006
102,241,4,835876045
109,241,5,841106621
112,241,4,1513989961
117,241,2,844162850
121,241,4,847655996
122,241,5,1461562373
125,241,5,1474294680
126,241,1,845925822
132,241,4,1157922712
133,241,2,843491249
134,241,4,832841168
135,241,3,1009691292
140,241,2,973800087
144,241,4,1137323728
156,241,4,1106854843
160,241,5,971115276
174,241,3,848487003
179,241,4,840907561
182,241,4,1054783872
187,241,3,1180734881
191,241,3,829760898
192,241,3,835128955
219,241,2,1194932062
229,241,4,836942020
239,241,5,1221158725
266,241,1,945670160
274,241,4,1171428405
297,241,4,900872375
304,241,1,891173801
305,241,3,1516132540
307,241,4,1203528213
308,241,1,1421374407
317,241,2,1430598394
318,241,5,1292695020
321,241,3,843212474
330,241,5,1285905235
332,241,3,1352672548
340,241,4,848666436
342,241,3,1042821145
353,241,3,831939713
368,241,3,971276675
373,241,3,846829968
385,241,1,834691642
386,241,1,842610269
387,241,4,1095040535
405,241,5,1295914153
411,241,3,835532155
414,241,3,961516204
417,241,4,1529375079
419,241,1,1321659222
424,241,4,1457846167
444,241,3,839310842
446,241,4,843839232
447,241,5,836960849
448,241,3,1019124575
455,241,2,836436000
462,241,3,1154037845
465,241,3,959896430
468,241,2,831400500
469,241,2,965334440
470,241,3,849075299
480,241,2,1179178157
486,241,2,839536984
512,241,5,841449335
541,241,1,835643027
560,241,3,1469649265
584,241,1,834987672
588,241,3,839316241
597,241,3,941730541
599,241,3,1498615482
602,241,3,840875647
603,241,4,953925861
604,241,5,832079938
606,241,4,1171756877
608,241,3,1117504348
609,241,3,847220990
6,9058,3,845554455
19,9058,2,965706795
84,9058,3,860398550
224,9058,5,971812895
429,9058,5,828124616
458,9058,3,845653064
476,9058,3,835022227
594,9058,4,1108973497
6,18220,3,845555571
19,18220,2,965712018
414,18220,2,961682185
6,6950,4,845553253
8,6950,3,839463489
11,6950,4,902154383
37,6950,4,845239483
38,6950,3,841341248
40,6950,3,832059012
42,6950,3,996219167
43,6950,5,848993718
45,6950,4,1091305981
46,6950,5,834787826
56,6950,4,835799140
58,6950,4,847718544
68,6950,2,1158531915
91,6950,3,1112713278
94,6950,3,843406707
99,6950,5,829828006
107,6950,4,832003754
112,6950,4,1513989930
117,6950,4,844162811
121,6950,3,847655960
122,6950,4,1461563011
126,6950,3,845925732
129,6950,3,1167376332
130,6950,5,832589635
135,6950,4,1009692890
136,6950,3,832449254
140,6950,3,967049135
142,6950,3,838932766
145,6950,3,832105394
162,6950,4,836511233
170,6950,3,840472869
174,6950,4,848486962
176,6950,3,840108793
179,6950,4,840907461
191,6950,1,829760898
192,6950,4,835128874
217,6950,3,955936099
219,6950,3,1194931927
239,6950,4,1221158413
240,6950,5,849122165
242,6950,3,834073121
244,6950,1,975091915
265,6950,4,965319538
274,6950,3,1284686930
297,6950,2,900872375
301,6950,2,1211378355
307,6950,2,1186161022
308,6950,1,1421374370
317,6950,4,1430532915
321,6950,4,843212439
330,6950,3,1285905171
