user_id,animation,adventure,family,comedy,fantasy,romance,drama,action,crime,thriller,horror,history,science_fiction,mystery,war,music,documentary,western,tv_movie
147,2.8750000000000000,2.3809523809523810,3.0000000000000000,3.0882352941176471,3.7333333333333333,2.6744186046511628,3.0000000000000000,1.00000000000000000000,4.0000000000000000,2.0588235294117647,5.0000000000000000,3.5789473684210526,2.6363636363636364,,,,,,
148,3.2375000000000000,3.4863013698630137,3.4651162790697674,3.3661971830985915,4.0487804878048780,3.4395604395604396,3.5663716814159292,3.5714285714285714,4.0000000000000000,4.0000000000000000,4.0714285714285714,3.3111111111111111,4.3571428571428571,4.0000000000000000,,,,,
149,2.5722543352601156,2.5470588235294118,3.1333333333333333,2.8409090909090909,2.4000000000000000,3.7272727272727273,2.0555555555555556,3.2250000000000000,3.8421052631578947,5.0000000000000000,2.4545454545454545,4.0000000000000000,2.8006993006993007,2.8600000000000000,5.0000000000000000,,,,
150,3.6862745098039216,3.8571428571428571,3.3488372093023256,3.7368421052631579,3.4464285714285714,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.6250000000000000,3.4000000000000000,4.6470588235294118,3.6956521739130435,,,,,,,
151,3.4444444444444444,3.5694444444444444,3.9687500000000000,3.7582417582417582,4.0000000000000000,3.6301369863013699,3.6052631578947368,3.6710526315789474,1.00000000000000000000,3.0277777777777778,3.3333333333333333,4.0000000000000000,3.8913043478260870,3.8285714285714286,3.3653846153846154,,,,
152,3.0833333333333333,2.9761904761904762,4.0000000000000000,3.5471698113207547,4.0232558139534884,4.0000000000000000,4.0346534653465347,4.0000000000000000,2.6875000000000000,3.7333333333333333,4.0000000000000000,3.0000000000000000,4.1200000000000000,3.8461538461538462,3.5319148936170213,3.8837209302325581,4.1333333333333333,,
153,0.31288343558282208589,0.94017094017094017094,1.5421686746987952,1.8205128205128205,1.5571428571428571,1.00000000000000000000,2.4500000000000000,1.4060150375939850,1.5220588235294118,2.3030303030303030,1.5000000000000000,2.1724137931034483,2.6071428571428571,2.2222222222222222,0.69696969696969696970,2.1084337349397590,0.71794871794871794872,0.45454545454545454545,
154,4.0729166666666667,4.6000000000000000,4.4722222222222222,4.3921568627450980,2.5000000000000000,4.8000000000000000,4.5476190476190476,4.7777777777777778,4.0000000000000000,5.0000000000000000,4.5342465753424658,1.6250000000000000,4.0000000000000000,,,,,,
155,3.8021978021978022,3.7717391304347826,3.5454545454545455,3.4666666666666667,3.5217391304347826,3.4400000000000000,3.4285714285714286,3.0638297872340426,4.0000000000000000,3.5000000000000000,3.8461538461538462,4.0322580645161290,4.0000000000000000,4.0000000000000000,,,,,
156,3.1030303030303030,3.2520325203252033,3.1551724137931034,3.3435374149659864,3.7799442896935933,3.5833333333333333,3.7457983193277311,3.0379746835443038,3.5677419354838710,3.7777777777777778,3.2307692307692308,3.6746987951807229,3.6783216783216783,3.5091324200913242,3.1721311475409836,3.7242524916943522,3.9780219780219780,3.3333333333333333,
157,2.7692307692307692,3.0384615384615385,4.0000000000000000,3.2727272727272727,4.0000000000000000,3.7708333333333333,3.0322580645161290,3.3750000000000000,4.0909090909090909,3.0000000000000000,3.0000000000000000,2.3333333333333333,3.3750000000000000,3.5000000000000000,5.0000000000000000,,,,
158,3.4705882352941176,2.7272727272727273,2.8139534883720930,4.0000000000000000,4.0000000000000000,3.0000000000000000,2.0000000000000000,2.5312500000000000,4.0000000000000000,3.6190476190476190,3.0000000000000000,2.7500000000000000,2.4615384615384615,3.5833333333333333,3.4285714285714286,,,,
159,3.4375000000000000,3.5074626865671642,3.6086956521739130,3.3167938931297710,1.5263157894736842,3.0856164383561644,3.6538461538461538,3.4375000000000000,3.7391304347826087,2.9500000000000000,3.0000000000000000,3.0127659574468085,2.3225806451612903,2.0000000000000000,3.4000000000000000,,,,
160,2.1021897810218978,2.2063732928679818,3.6488549618320611,2.6886446886446886,2.9032258064516129,3.0977777777777778,2.8489208633093525,2.8360215053763441,3.4875000000000000,2.4730769230769231,2.4285714285714286,2.7575757575757576,2.7459459459459459,2.3919523099850969,2.3873144399460189,4.0000000000000000,1.5000000000000000,,
161,3.0000000000000000,4.1612903225806452,4.0547945205479452,3.8333333333333333,3.2666666666666667,4.0000000000000000,3.4482758620689655,4.0333333333333333,3.5000000000000000,3.0000000000000000,4.0857142857142857,3.4181818181818182,3.4615384615384615,3.4545454545454545,,,,,
162,3.9629629629629630,3.6470588235294118,4.0000000000000000,4.2857142857142857,4.2790697674418605,4.2631578947368421,4.6470588235294118,4.2222222222222222,4.2857142857142857,5.0000000000000000,3.0000000000000000,4.1200000000000000,4.5000000000000000,3.8235294117647059,4.5000000000000000,4.0000000000000000,,,
163,2.7600000000000000,2.5833333333333333,3.1666666666666667,3.0000000000000000,3.0444444444444444,4.0000000000000000,2.0000000000000000,3.0000000000000000,3.0434782608695652,3.1818181818181818,2.6428571428571429,3.0000000000000000,2.0000000000000000,,,,,,
164,4.2929936305732484,4.2782608695652174,3.6000000000000000,3.4000000000000000,4.5151515151515152,4.2000000000000000,3.4615384615384615,5.0000000000000000,3.0000000000000000,4.0000000000000000,3.7000000000000000,4.2127659574468085,4.3962264150943396,5.0000000000000000,5.0000000000000000,,,,
165,3.7941176470588235,3.9111111111111111,4.0000000000000000,3.4536082474226804,3.5113636363636364,3.3431952662721893,3.8333333333333333,4.2272727272727273,3.4761904761904762,3.0000000000000000,4.0000000000000000,3.6363636363636364,3.4590163934426230,3.5245901639344262,3.6543209876543210,3.2142857142857143,3.3125000000000000,,
166,3.6860759493670886,3.8452380952380952,4.2500000000000000,3.7418032786885246,3.8018433179723502,3.3333333333333333,3.9322033898305085,3.9529411764705882,3.6318407960199005,3.8636363636363636,3.6296296296296296,3.7222222222222222,3.6914893617021277,4.0086206896551724,3.6264367816091954,3.8531468531468531,3.7234042553191489,4.0000000000000000,
167,3.2941176470588235,3.5971731448763251,3.7819548872180451,3.1677852348993289,2.9770992366412214,2.9424778761061947,3.5340314136125654,3.6333333333333333,3.3125000000000000,2.7714285714285714,3.3214285714285714,2.6923076923076923,2.5102040816326531,3.0821917808219178,2.6346153846153846,2.6875000000000000,2.5000000000000000,,
168,3.3125000000000000,3.0000000000000000,4.0000000000000000,3.9900990099009901,4.2794117647058824,4.5000000000000000,4.3357933579335793,4.0000000000000000,4.0000000000000000,4.0000000000000000,2.6666666666666667,4.0000000000000000,4.5660377358490566,3.8301886792452830,2.0000000000000000,4.2456140350877193,4.3773584905660377,4.5789473684210526,
169,3.5981308411214953,3.8974358974358974,4.1680672268907563,4.0725462304409673,4.0390625000000000,4.1818181818181818,4.1943887775551102,4.1925675675675676,4.2040816326530612,4.2777777777777778,3.6666666666666667,4.3644067796610169,3.6181818181818182,4.0989847715736041,3.6458333333333333,3.7192982456140351,4.2121212121212121,3.3333333333333333,
170,3.3238095238095238,3.4729729729729730,3.2307692307692308,3.2894736842105263,3.3478260869565217,3.6328125000000000,3.0937500000000000,2.9827586206896552,3.5454545454545455,4.0000000000000000,3.1851851851851852,3.7500000000000000,3.2727272727272727,3.1973684210526316,4.0000000000000000,3.7619047619047619,,,
171,4.6296296296296296,4.5454545454545455,4.6818181818181818,4.5289855072463768,4.8061224489795918,4.5361445783132530,4.6043956043956044,4.3764705882352941,4.0000000000000000,4.7500000000000000,4.6250000000000000,5.0000000000000000,4.2000000000000000,4.6166666666666667,4.7209302325581395,4.4444444444444444,4.6428571428571429,,
172,3.3777777777777778,3.4285714285714286,3.0000000000000000,3.7826086956521739,3.7727272727272727,3.8510638297872340,3.7619047619047619,3.6153846153846154,3.4615384615384615,3.5483870967741935,3.0000000000000000,4.0000000000000000,3.4545454545454545,3.6969696969696970,3.4000000000000000,3.0000000000000000,,,
173,3.1111111111111111,3.3235294117647059,3.0000000000000000,3.9761904761904762,2.3333333333333333,4.0727272727272727,3.2307692307692308,3.0000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,3.8571428571428571,3.5000000000000000,2.7500000000000000,4.0000000000000000,,,,
174,3.5785714285714286,3.9090909090909091,3.6000000000000000,3.5661764705882353,3.2542372881355932,3.8366013071895425,3.0204081632653061,3.7166666666666667,3.3125000000000000,3.6363636363636364,1.00000000000000000000,4.4722222222222222,3.9275362318840580,3.4666666666666667,3.7192982456140351,3.0000000000000000,3.9523809523809524,,
175,0.00000000000000000000,0.00000000000000000000,3.3888888888888889,5.0000000000000000,3.9019607843137255,3.7500000000000000,3.0000000000000000,4.0000000000000000,0.00000000000000000000,4.5294117647058824,0.00000000000000000000,4.3461538461538462,0.00000000000000000000,0.00000000000000000000,,,,,
176,4.2416666666666667,4.1506849315068493,3.0000000000000000,3.3333333333333333,3.9756097560975610,4.3888888888888889,3.0000000000000000,3.0000000000000000,4.5454545454545455,5.0000000000000000,3.6470588235294118,3.6666666666666667,4.2222222222222222,4.4268292682926829,4.5454545454545455,4.2500000000000000,,,
177,2.9977900552486188,3.0702247191011236,3.4453961456102784,3.1096543504171633,3.1669980119284294,3.7500000000000000,3.3793524740378742,3.2804428044280443,3.2400000000000000,3.5466666666666667,2.9735682819383260,3.2941176470588235,3.1060070671378092,3.3542094455852156,2.7698744769874477,3.1530479896238651,3.2222222222222222,3.2931034482758621,3.2000000000000000
178,3.8650793650793651,3.4845360824742268,2.9047619047619048,3.6597938144329897,3.9836065573770492,3.4000000000000000,4.1269035532994924,3.0967741935483871,3.3617021276595745,4.3200000000000000,3.7619047619047619,2.0000000000000000,4.0000000000000000,3.7936507936507937,3.7692307692307692,3.9126213592233010,4.1562500000000000,4.0000000000000000,
179,3.8581560283687943,3.8051948051948052,4.0000000000000000,3.6241134751773050,3.8444444444444444,4.0849673202614379,4.0263157894736842,3.6829268292682927,4.0625000000000000,3.8571428571428571,3.7777777777777778,3.7368421052631579,3.9200000000000000,3.8611111111111111,5.0000000000000000,4.0000000000000000,,,
180,3.4516129032258065,3.4393939393939394,2.3333333333333333,3.5434782608695652,4.0000000000000000,3.3846153846153846,2.9285714285714286,3.4594594594594595,3.0000000000000000,2.8888888888888889,3.0000000000000000,4.0000000000000000,3.3720930232558140,3.0000000000000000,3.0000000000000000,,,,
181,2.6562500000000000,2.8173076923076923,3.4761904761904762,2.9358974358974359,2.9241379310344828,3.1753731343283582,3.0721649484536082,3.2023809523809524,3.0000000000000000,2.5238095238095238,3.6250000000000000,3.5862068965517241,3.1610169491525424,2.4782608695652174,2.9191919191919192,2.9545454545454545,2.0571428571428571,,
182,2.7278208440999139,2.7974537037037037,3.3333333333333333,3.1736954967834167,3.2515991471215352,2.8378378378378378,3.6145018257694314,2.8493150684931507,2.8508403361344538,3.5071090047393365,2.9631147540983607,3.5460992907801418,3.2933673469387755,3.3811728395061728,2.7038007863695937,3.0364741641337386,3.6415094339622642,3.2894736842105263,
183,3.9161676646706587,3.8125000000000000,3.7407407407407407,3.9642857142857143,4.1630434782608696,3.0000000000000000,2.6666666666666667,4.6060606060606061,3.4090909090909091,4.0000000000000000,2.8888888888888889,4.0000000000000000,3.5733333333333333,4.0517241379310345,4.3437500000000000,3.6666666666666667,,,
184,3.3495145631067961,3.3859649122807018,3.3658536585365854,3.5568181818181818,3.7551020408163265,4.0000000000000000,3.9333333333333333,3.4666666666666667,2.7464788732394366,3.6923076923076923,3.1000000000000000,3.9230769230769231,4.0256410256410256,3.3157894736842105,3.4967320261437908,3.5569620253164557,3.0000000000000000,3.8000000000000000,
185,3.3703703703703704,3.6800000000000000,3.5396825396825397,3.4315789473684211,4.2000000000000000,3.7872340425531915,3.4729729729729730,3.5294117647058824,3.5000000000000000,1.5714285714285714,3.9411764705882353,3.9090909090909091,3.7922077922077922,4.2903225806451613,3.0000000000000000,,,,
186,4.0788804071246819,4.0708333333333333,4.1707317073170732,4.0670731707317073,4.0980392156862745,4.0000000000000000,4.0797101449275362,4.1272727272727273,4.1169354838709677,4.0000000000000000,4.0108695652173913,4.0689655172413793,4.0679611650485437,4.0186335403726708,4.0605381165919283,4.0980392156862745,3.7500000000000000,4.3333333333333333,
187,2.9588235294117647,2.7768924302788845,3.9449541284403670,3.3905109489051095,3.6923076923076923,3.9574468085106383,3.6738281250000000,3.2166666666666667,3.6569767441860465,4.0238095238095238,3.9843750000000000,3.1428571428571429,3.9813084112149533,3.3043478260869565,2.9120370370370370,3.5873925501432665,3.5344827586206897,3.0000000000000000,
188,4.0000000000000000,4.6666666666666667,4.5000000000000000,4.2233009708737864,4.0588235294117647,4.4509803921568627,4.7419354838709677,4.6666666666666667,3.0000000000000000,3.2500000000000000,4.6578947368421053,4.6000000000000000,4.3928571428571429,3.0000000000000000,4.5000000000000000,5.0000000000000000,4.0000000000000000,,
189,3.8750000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,3.7741935483870968,3.9027777777777778,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,3.9393939393939394,4.0000000000000000,,,,
190,3.2812500000000000,3.9876543209876543,3.5862068965517241,3.7216494845360825,3.6707317073170732,3.6000000000000000,3.8478260869565217,3.6296296296296296,4.0483870967741935,3.7727272727272727,4.0000000000000000,3.0000000000000000,3.6470588235294118,3.7096774193548387,3.4313725490196078,3.5909090909090909,4.0625000000000000,,
191,2.4054054054054054,2.7631578947368421,4.6666666666666667,3.7063492063492063,3.9024390243902439,5.0000000000000000,3.8647540983606557,4.0000000000000000,2.5714285714285714,3.8064516129032258,4.1612903225806452,3.6761904761904762,2.3750000000000000,3.6989247311827957,3.0000000000000000,1.00000000000000000000,,,
192,4.2909090909090909,4.3636363636363636,4.0000000000000000,3.4848484848484848,3.9733333333333333,3.0000000000000000,3.0000000000000000,3.9090909090909091,3.0000000000000000,4.0000000000000000,4.5000000000000000,4.2857142857142857,3.9846153846153846,3.5000000000000000,4.0000000000000000,,,,
193,3.7857142857142857,3.3278688524590164,3.7142857142857143,2.7368421052631579,3.8055555555555556,3.7142857142857143,3.1904761904761905,3.6774193548387097,4.0000000000000000,3.5000000000000000,4.6470588235294118,3.0000000000000000,4.0000000000000000,3.9000000000000000,4.0000000000000000,,,,
194,3.2307692307692308,2.7142857142857143,2.0000000000000000,3.0526315789473684,3.0000000000000000,3.4000000000000000,2.8000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,3.0000000000000000,2.8000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,,,,
195,3.3750000000000000,3.3875000000000000,2.3333333333333333,3.5799086757990868,3.4807692307692308,3.7022222222222222,3.0250000000000000,2.8545454545454545,3.5500000000000000,3.1818181818181818,3.4761904761904762,3.2162162162162162,3.5666666666666667,3.5632183908045977,3.5344262295081967,3.4745762711864407,4.4444444444444444,,
196,3.9240506329113924,3.7826086956521739,4.5000000000000000,3.4545454545454545,3.8125000000000000,3.8000000000000000,4.3333333333333333,3.0000000000000000,3.9000000000000000,4.0000000000000000,4.0000000000000000,3.7000000000000000,3.6216216216216216,3.8709677419354839,3.0000000000000000,,,,
197,3.8333333333333333,4.5454545454545455,3.9090909090909091,3.5116279069767442,3.5949367088607595,3.5625000000000000,3.0000000000000000,2.3750000000000000,3.2500000000000000,4.1500000000000000,4.4545454545454545,3.8541666666666667,3.0000000000000000,3.7500000000000000,,,,,
198,3.3470149253731343,3.4029850746268657,4.0000000000000000,3.2947976878612717,3.6290322580645161,3.7051070840197694,4.0000000000000000,3.2019230769230769,3.8125000000000000,2.9736842105263158,3.5789473684210526,3.4832214765100671,3.7300884955752212,3.3885350318471338,3.3970588235294118,3.9333333333333333,3.3750000000000000,,
199,2.9774011299435028,3.1580882352941176,1.00000000000000000000,3.2116040955631399,3.3908629441624365,3.0000000000000000,3.4375000000000000,2.5000000000000000,2.6321839080459770,4.1259259259259259,3.0000000000000000,2.8333333333333333,3.0326797385620915,3.0257879656160458,3.0307692307692308,3.2771618625277162,3.9934210526315789,3.7187500000000000,
200,3.7214022140221402,3.5593561368209256,3.1692307692307692,3.7443890274314214,3.9563318777292576,4.0000000000000000,3.6033057851239669,3.3693181818181818,3.4524714828897338,3.9047619047619048,3.5882352941176471,3.9577464788732394,3.9014084507042254,3.7435897435897436,3.6143497757847534,3.6223564954682779,3.9687500000000000,3.0000000000000000,
201,3.8764044943820225,4.3526011560693642,4.5000000000000000,4.2142857142857143,4.0121951219512195,4.3314285714285714,4.5000000000000000,3.9541284403669725,4.5238095238095238,3.3870967741935484,4.5555555555555556,3.9512195121951220,4.1801242236024845,4.0241545893719807,4.2019230769230769,5.0000000000000000,4.0000000000000000,,
202,3.6678832116788321,3.8266384778012685,3.9500000000000000,3.8382066276803119,3.9018181818181818,4.5833333333333333,3.9264544456641054,3.8800000000000000,3.9361702127659574,4.0961538461538462,3.7058823529411765,3.6875000000000000,3.8785714285714286,3.7938461538461538,3.7777777777777778,3.8609958506224066,3.9750000000000000,3.9206349206349206,
203,4.1081081081081081,3.9418604651162791,3.6666666666666667,2.8591549295774648,3.3142857142857143,4.2873563218390805,3.3000000000000000,3.9433962264150943,4.5454545454545455,5.0000000000000000,3.0000000000000000,3.5652173913043478,4.0985915492957746,4.5454545454545455,3.3636363636363636,,,,
204,3.6842105263157895,3.4561403508771930,3.5084745762711864,3.9090909090909091,4.1700000000000000,3.9675675675675676,3.0701754385964912,3.9152542372881356,4.0000000000000000,4.0312500000000000,4.5416666666666667,3.6400000000000000,3.4878048780487805,4.1809523809523810,3.5000000000000000,4.0975609756097561,,,
205,3.8125000000000000,3.7222222222222222,4.0000000000000000,3.7727272727272727,4.0000000000000000,5.0000000000000000,3.2926829268292683,3.1052631578947368,3.6363636363636364,4.0000000000000000,2.0000000000000000,3.5000000000000000,2.7500000000000000,4.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,,
206,3.3000000000000000,3.7000000000000000,4.6470588235294118,4.1176470588235294,5.0000000000000000,4.4516129032258065,4.1785714285714286,3.6666666666666667,4.0000000000000000,4.5000000000000000,3.9333333333333333,4.7187500000000000,3.2857142857142857,3.6060606060606061,,,,,
207,2.4594594594594595,2.2631578947368421,1.00000000000000000000,3.0000000000000000,2.7931034482758621,0.31250000000000000000,1.4285714285714286,2.8000000000000000,3.0000000000000000,2.2857142857142857,3.0000000000000000,3.0000000000000000,,,,,,,
208,3.4047619047619048,3.1136363636363636,3.1428571428571429,3.1000000000000000,3.6065573770491803,3.0000000000000000,3.9500000000000000,2.0000000000000000,3.0909090909090909,3.2307692307692308,3.9375000000000000,3.0263157894736842,3.9411764705882353,,,,,,
209,4.3924050632911392,4.2162162162162162,4.0000000000000000,3.8571428571428571,4.3703703703703704,3.9777777777777778,4.0000000000000000,4.4444444444444444,4.0000000000000000,2.7692307692307692,4.2500000000000000,3.5000000000000000,3.7096774193548387,4.1515151515151515,4.5000000000000000,,,,
210,3.9876923076923077,4.0303030303030303,3.8936170212765957,3.6218487394957983,2.5714285714285714,3.8513513513513514,3.6495726495726496,3.8877551020408163,5.0000000000000000,3.4444444444444444,5.0000000000000000,3.8125000000000000,4.0000000000000000,4.0133333333333333,3.5862068965517241,4.0000000000000000,5.0000000000000000,,
211,3.7368421052631579,3.5535714285714286,3.5652173913043478,3.6292134831460674,3.8317757009345794,3.8846153846153846,3.4642857142857143,3.4565217391304348,4.0000000000000000,3.5000000000000000,4.0000000000000000,3.6000000000000000,3.6296296296296296,3.4919354838709677,3.4090909090909091,4.0000000000000000,,,
212,3.3098901098901099,3.3403755868544601,3.5987654320987654,3.4036458333333333,3.3980099502487562,3.4188481675392670,3.5540540540540541,3.3972602739726027,2.7272727272727273,3.1269841269841270,3.5000000000000000,3.1780821917808219,3.2950819672131148,3.2136363636363636,3.3679653679653680,3.2857142857142857,3.0769230769230769,,
213,3.6573033707865169,3.5586206896551724,3.7096774193548387,3.6989247311827957,3.4545454545454545,3.7714285714285714,3.5238095238095238,3.8732394366197183,4.0000000000000000,3.2166666666666667,4.0000000000000000,3.4117647058823529,3.7111111111111111,3.5675675675675676,3.5909090909090909,3.5384615384615385,,,
214,2.8214285714285714,2.8529411764705882,3.0000000000000000,2.7708333333333333,3.0000000000000000,2.8936170212765957,3.0000000000000000,2.8333333333333333,3.0000000000000000,3.0000000000000000,2.8125000000000000,2.8125000000000000,3.0000000000000000,,,,,,
215,3.6808510638297872,3.7029702970297030,3.5568181818181818,3.4651162790697674,5.0000000000000000,3.8811475409836066,4.0000000000000000,3.8333333333333333,3.7586206896551724,1.5000000000000000,5.0000000000000000,4.0434782608695652,3.6942148760330579,3.6136363636363636,3.5937500000000000,3.9629629629629630,2.0000000000000000,,
216,3.3232323232323232,3.5304347826086957,3.4731182795698925,3.6169772256728778,3.5972222222222222,5.0000000000000000,3.7819314641744548,3.4716981132075472,3.5757575757575758,4.2500000000000000,2.5714285714285714,3.8153846153846154,3.7391304347826087,3.8678160919540230,2.6666666666666667,3.6967213114754098,3.0000000000000000,3.9411764705882353,
217,2.9421319796954315,2.9633136094674556,3.1393442622950820,2.6763779527559055,2.8089171974522293,2.8841463414634146,2.7511520737327189,2.5691489361702128,3.0250000000000000,2.7016129032258065,2.8507462686567164,2.8951048951048951,2.6409495548961424,2.8801498127340824,3.0000000000000000,2.9200000000000000,2.5081967213114754,,
218,3.0600000000000000,2.6590909090909091,3.3684210526315789,4.0000000000000000,3.6296296296296296,3.2692307692307692,4.0000000000000000,3.5454545454545455,3.2500000000000000,3.6470588235294118,2.5357142857142857,2.7368421052631579,4.0000000000000000,,,,,,
219,2.8550087873462214,2.8035714285714286,3.3351351351351351,2.8109010011123471,3.1562500000000000,3.2857142857142857,3.1340996168582375,2.6470588235294118,2.7231503579952267,3.1000000000000000,2.5000000000000000,2.7333333333333333,3.1983471074380165,2.6039215686274510,2.6603119584055459,2.9989177489177489,4.0000000000000000,2.9137931034482759,3.1034482758620690
220,3.7690631808278867,3.8264840182648402,4.1384615384615385,3.7964071856287425,3.8598726114649682,4.0000000000000000,3.8956228956228956,3.9565217391304348,3.8322580645161290,3.2692307692307692,2.7142857142857143,3.6000000000000000,3.4909090909090909,3.8765432098765432,3.7659574468085106,3.7373737373737374,3.2666666666666667,4.4210526315789474,
221,3.3144329896907216,3.1785714285714286,3.7272727272727273,3.6962025316455696,3.9665738161559889,4.2368421052631579,3.9676214196762142,3.6140350877192982,3.6597938144329897,3.7848101265822785,4.0491803278688525,3.9629629629629630,3.9746835443037975,3.8127659574468085,3.4803149606299213,4.0122324159021407,4.0795454545454545,3.6764705882352941,
222,2.9426751592356688,2.6010101010101010,2.6153846153846154,2.8448979591836735,3.2361623616236162,2.5000000000000000,3.0307377049180328,2.3432835820895522,3.0375000000000000,3.0882352941176471,2.0714285714285714,3.4838709677419355,2.7721518987341772,2.8465608465608466,3.0000000000000000,2.8589211618257261,3.0781250000000000,3.3571428571428571,
223,3.3134328358208955,3.2682926829268293,3.5217391304347826,2.9916666666666667,2.9534883720930233,4.0000000000000000,2.9496402877697842,3.1777777777777778,3.1797752808988764,3.5000000000000000,1.6551724137931034,2.9024390243902439,3.1714285714285714,3.0000000000000000,2.9152542372881356,3.6666666666666667,3.0000000000000000,,
224,2.7307692307692308,3.4285714285714286,4.0000000000000000,4.6257309941520468,3.9428571428571429,4.4067796610169492,4.2894736842105263,4.4901960784313725,4.6470588235294118,2.6363636363636364,5.0000000000000000,5.0000000000000000,4.5121951219512195,2.7142857142857143,4.4000000000000000,5.0000000000000000,,,
225,3.4473684210526316,3.8281250000000000,3.5000000000000000,3.7882882882882883,3.7708333333333333,3.2857142857142857,4.0000000000000000,3.6393442622950820,5.0000000000000000,3.4716981132075472,4.0000000000000000,3.2272727272727273,4.0517241379310345,3.4583333333333333,3.5185185185185185,1.00000000000000000000,,,
226,3.2170686456400742,3.2284345047923323,3.2193877551020408,3.3864000000000000,3.5443349753694581,3.5882352941176471,3.4609475032010243,3.2291169451073986,3.2212189616252822,3.3673469387755102,2.6638655462184874,3.4117647058823529,3.3032258064516129,3.1218274111675127,3.1329787234042553,3.3164556962025316,2.8837209302325581,3.4102564102564103,
227,3.7163120567375887,3.5747126436781609,4.0000000000000000,4.3055555555555556,4.2244897959183673,4.0000000000000000,4.0167224080267559,3.6000000000000000,3.7096774193548387,3.8863636363636364,4.0000000000000000,4.0000000000000000,3.9333333333333333,3.7105263157894737,3.7835051546391753,3.8970588235294118,3.9722222222222222,,
228,3.6825396825396825,3.4318181818181818,3.5000000000000000,2.5000000000000000,3.6451612903225806,3.6326530612244898,3.0000000000000000,3.4444444444444444,3.0000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,3.7083333333333333,3.5925925925925926,4.0000000000000000,,,,
229,3.7572815533980583,3.7142857142857143,4.5454545454545455,3.6640625000000000,3.7297297297297297,3.9106145251396648,3.8684210526315789,3.2325581395348837,4.2727272727272727,3.5000000000000000,3.4230769230769231,3.7000000000000000,3.5862068965517241,3.8818181818181818,4.5000000000000000,3.0000000000000000,,,
230,2.9854014598540146,2.9179104477611940,2.5747126436781609,2.5087719298245614,2.4835164835164835,2.4849785407725322,2.4014598540145985,2.7989417989417989,1.4545454545454545,2.7118644067796610,1.9375000000000000,2.8000000000000000,2.4736842105263158,2.7469135802469136,2.6976744186046512,2.0000000000000000,2.0000000000000000,,
231,4.2173913043478261,3.5750000000000000,3.0000000000000000,4.1904761904761905,3.4655172413793103,4.0000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,4.1176470588235294,4.4666666666666667,2.0000000000000000,,,,,
232,3.1331086773378265,3.0184994861253854,2.7051671732522796,2.8975609756097561,3.2673913043478261,3.1521739130434783,3.3535958904109589,2.7476038338658147,3.0000000000000000,3.7317073170731707,2.8097014925373134,3.3648648648648649,3.1506276150627615,3.0684210526315789,3.0909090909090909,3.1655405405405405,3.8442622950819672,3.4333333333333333,
233,2.8632075471698113,2.8461538461538462,3.4150943396226415,3.0463917525773196,3.3189189189189189,2.0000000000000000,3.2864321608040201,3.0862068965517241,3.0917431192660550,3.1875000000000000,3.6400000000000000,2.8000000000000000,3.2153846153846154,3.1744186046511628,2.7807017543859649,3.1907216494845361,3.1739130434782609,3.0000000000000000,
234,3.5426540284360190,3.6116322701688555,3.9450549450549451,3.3657407407407407,3.7407407407407407,3.4572864321608040,3.5450236966824645,3.8229166666666667,3.0000000000000000,4.2903225806451613,4.0416666666666667,3.4444444444444444,3.8987341772151899,3.5795454545454545,3.6233766233766234,2.6000000000000000,3.7560975609756098,,
235,3.3300970873786408,3.3108108108108108,3.9062500000000000,3.3821138211382114,3.8163265306122449,4.0000000000000000,3.9685534591194969,3.5571428571428571,3.3958333333333333,4.5925925925925926,5.0000000000000000,5.0000000000000000,2.9600000000000000,3.7750000000000000,3.2750000000000000,3.4888888888888889,4.0588235294117647,3.0000000000000000,
236,5.0000000000000000,5.0000000000000000,4.0232558139534884,4.8750000000000000,3.8571428571428571,3.5625000000000000,3.6545454545454545,5.0000000000000000,4.0000000000000000,4.5789473684210526,4.0000000000000000,3.5263157894736842,,,,,,,
237,3.0804597701149425,2.6721311475409836,3.0000000000000000,2.7323943661971831,3.0000000000000000,3.2265625000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.2083333333333333,2.8148148148148148,3.1754385964912281,3.1485148514851485,3.0000000000000000,,,,
238,3.9375000000000000,2.7428571428571429,3.6071428571428571,3.9285714285714286,3.6049382716049383,1.6428571428571429,2.0000000000000000,3.8235294117647059,3.0000000000000000,3.0000000000000000,4.0000000000000000,4.2307692307692308,2.0000000000000000,3.8873239436619718,4.2173913043478261,3.5555555555555556,,,
